Column 2	Column 5	Column 6	Column 7	Column 11
Betzing,Betzing,	50.32248	7.26444	P	08
Beul,Beul,	50.72804	7.62832	P	08
Beulich,Beulich,	50.18333	7.45	P	08
Beuren,Beuren,	50.09444	7.07833	P	08
Beuren,Beuren,	49.91591	7.18619	P	08
Beuren,Beuren,	49.55687	6.44743	P	08
Beuren,Beuren,Beuren	49.72751	6.91558	P	08
Beurig,Beurig,	49.60665	6.56135	P	08
Bewingen,Bewingen,	50.25037	6.66378	P	08
Bexbach,Bexbach,Beksbakh,bei ke si ba he,bksbakh,Бексбах,بكسباخ,بکسباخ,贝克斯巴赫	49.34615	7.25527	P	09
Bickenbach,Bickenbach,Bicherbach,Bickenbach	50.12559	7.52795	P	08
Bickendorf,Bickendorf,	50.03333	6.5	P	08
Biebelhausen,Biebelhausen,	49.63585	6.56992	P	08
Biebelnheim,Biebelnheim,Bibel'nkhajm,Bibelnkhajm,bi bei er en hai mu,Бибелнхајм,Бибельнхайм,比贝尔恩海姆	49.79667	8.17056	P	08
Biebelsheim,Biebelsheim,	49.86667	7.93333	P	08
Biebermühle,Biebermuehle,	49.26188	7.60594	P	08
Biebern,Biebern,	49.98333	7.45	P	08
Biebernheim,Biebernheim,	50.14572	7.70765	P	08
Biebrich,Biebrich,	50.3039	7.95	P	08
Biedershausen,Biedershausen,	49.31667	7.48333	P	08
Biedesheim,Biedesheim,	49.605	8.10722	P	08
Biel,Biel,	49.50598	6.86345	P	09
Bierbach,Bierbach,Bierbach	49.26377	7.28507	P	09
Bierendorf,Bierendorf,	49.95294	6.29261	P	08
Bierfeld,Bierfeld,Bierfeld	49.60977	6.94991	P	09
Biersdorf,Biersdorf,	50.74833	7.9483	P	08
Biersdorf,Biersdorf,Biersdorf	50.01482	6.45086	P	08
Biesdorf,Biesdorf,	49.88333	6.3	P	08
Biesenstück,Biesenstueck,	50.73128	7.84565	P	08
Biesingen,Biesingen,	49.21984	7.20274	P	09
Bietzen,Bietzen,	49.4149	6.65735	P	09
Biewer,Biewer,	49.77894	6.66278	P	08
Bildschacherhof,Bildschacherhof,	49.39259	7.54284	P	08
Bildstock,Bildstock,Bildstock	49.33235	7.09561	P	09
Bilkheim,Bilkheim,	50.49806	7.94833	P	08
Billigheim,Billigheim,	49.13806	8.09972	P	08
Billigheim-Ingenheim,Billigheim-Ingenheim,Biligkhajm-Ingenkhajm,Billigkhajm-Ingenkhajm,bi li ge hai mu-yin gen hai mu,Билигхајм-Ингенхајм,Биллигхайм-Ингенхайм,比利格海姆-因根海姆	49.13667	8.09056	P	08
Bilsdorf,Bilsdorf,Bilsdorf	49.38325	6.82361	P	09
Bilzingen,Bilzingen,	49.59823	6.4511	P	08
Bindersbach,Bindersbach,Bindersbach	49.19012	7.976	P	08
Bingen am Rhein,Bingen am Rhein,Bingen,Bingen am Rejn,Bingen am Rhein,Bingen na Rajni,Bingen-Am-Rhein,Bingen-am-Rhein,Bingen-na-Rejne,Bingium,bynghn an dr rayn,byngn an dr rayn,lai yin he pan bin gen,Бинген ам Рейн,Бинген на Рајни,Бинген-на-Рейне,بينغن آن در راين,بینگن آن در راین,ビンゲン・アム・ライン,莱茵河畔宾根	49.96675	7.8992	P	08
Bingerbrück,Bingerbrueck,Bingerbruck,Bingerbrück	49.96612	7.88476	P	08
Bingert,Bingert,	49.78137	7.79915	P	08
Binningen,Binningen,	50.20639	7.24612	P	08
Binscheid,Binscheid,	50.11487	6.24602	P	08
Binsfeld,Binsfeld,	49.96667	6.71667	P	08
Binzenbach,Binzenbach,	50.51597	6.90325	P	08
Birgel,Birgel,	50.60503	7.20506	P	08
Birgel,Birgel,	50.31667	6.61667	P	08
Biringen,Biringen,	49.41203	6.54822	P	09
Birken,Birken,	50.83278	7.9591	P	08
Birken,Birken,	50.81667	7.73333	P	08
Birken,Birken,Birken	50.63634	7.36751	P	08
Birkenbeul,Birkenbeul,	50.73333	7.61667	P	08
Birkenfeld,Birkenfeld,Birkenfel'd,Birkenfeld,Birkenfell,bi er ken fei er de,birukenferuto,byrknfld,Биркенфелд,Биркенфельд,بيركنفلد,بیرکنفلد,ბირკენფელდი,ビルケンフェルト,比尔肯费尔德	49.65245	7.16668	P	08
Birkenheide,Birkenheide,Birkenkhajde,bi er ken hai de,Биркенхайде,Биркенхајде,比尔肯海德	49.48139	8.26194	P	08
Birken-Honigsessen,Birken-Honigsessen,	50.81667	7.73333	P	08
Birkenhördt,Birkenhordt,	49.11667	7.93333	P	08
Birkheim,Birkheim,	50.11667	7.61667	P	08
Birkweiler,Birkweiler,	49.20333	8.03833	P	08
Birlenbach,Birlenbach,	50.35815	8.00273	P	08
Birnbach,Birnbach,Birnbakh,bi er en ba he,byrnbakh,Бирнбах,بیرنباخ,比尔恩巴赫	50.7	7.58333	P	08
Birresborn,Birresborn,Biresborn,Birresborn,Birreses Born,bi lei si bo er en,Биресборн,Бирресборн,比雷斯博尔恩	50.18333	6.63333	P	08
Birresdorf,Birresdorf,Birresdorf	50.59187	7.1428	P	08
Birtlingen,Birtlingen,	49.95	6.48333	P	08
Bischheim,Bischheim,	49.67	8.0325	P	08
Bischmisheim,Bischmisheim,Bischmisheim	49.22158	7.06897	P	09
Bischofsdhron,Bischofsdhron,	49.81761	7.1533	P	08
Bisholder,Bisholder,Bisholder	50.33386	7.53223	P	08
Bissersheim,Bissersheim,	49.53583	8.20417	P	08
Bisten,Bisten,	49.25431	6.70702	P	09
Bisterschied,Bisterschied,	49.65	7.75	P	08
Bitburg,Bitburg,BBJ,Beibreg,Bitburg,Bitburgo,Béibreg,bi te bao,biteubuleukeu,bittoburuku,bytbwrg,bytbwrgh,Битбург,بيتبورغ,بیتبورگ,ბიტბურგი,ビットブルク,比特堡,비트부르크	49.96794	6.52734	P	08
Bitzen,Bitzen,	50.8	7.68333	P	08
Bladernheim,Bladernheim,	50.40498	7.86644	P	08
Blankenborn,Blankenborn,	49.12853	7.95608	P	08
Blankenrath,Blankenrath,Blankenrath	50.03898	7.30214	P	08
Blasweiler,Blasweiler,Blasweiler	50.47185	7.10352	P	08
Blaubach,Blaubach,Blaubakh,Блаубах	49.56667	7.4	P	08
Blaumhöfen,Blaumhoefen,	50.52776	7.83928	P	08
Bleckhausen,Bleckhausen,	50.13333	6.78333	P	08
Bledesbach,Bledesbach,	49.52748	7.38024	P	08
Bleialf,Bleialf,Blajal'f,Blajalf,bu lai a er fu,Блайальф,Блајалф,布莱阿尔夫	50.23333	6.28333	P	08
Bleiderdingen,Bleiderdingen,	49.61035	7.19747	P	08
Bleischmelz,Bleischmelz,Bleischmelz,Bleischmelze	49.8304	6.70745	P	08
Blickhauserhöhe,Blickhauserhoehe,	50.78333	7.8	P	08
Blickweiler,Blickweiler,	49.21423	7.25295	P	09
Bliesbergrhof,Bliesbergrhof,	49.30782	7.29368	P	09
Bliesdalheim,Bliesdalheim,	49.17228	7.23141	P	09
Bliesen,Bliesen,Bliesen	49.49528	7.1116	P	09
Blieskastel,Blieskastel,Bliskastel,Bliskastel',blyzkastl,bu li si ka si te er,Блискастел,Блискастель,Бліскастель,بليزكاستل,بلیزکاستل,布利斯卡斯特尔	49.23724	7.25617	P	09
Bliesmengen,Bliesmengen,	49.14493	7.12433	P	09
Bliesmengen-Bolchen,Bliesmengen-Bolchen,Bliesmengen-Bolchen	49.14965	7.11512	P	09
Bliesransbach,Bliesransbach,	49.16565	7.08944	P	09
Blindert,Blindert,	50.47487	6.80266	P	08
Block,Block,	50.43553	7.50735	P	08
Blödesheim,Bloedesheim,	49.73333	8.2	P	08
Bobenheim,Bobenheim,	49.59333	8.35778	P	08
Bobenheim am Berg,Bobenheim am Berg,Bobenheim,Bobenheim am Berg	49.52417	8.15111	P	08
Bobenheim-Roxheim,Bobenheim-Roxheim,Bobenheim,Bobenheim am Rhein,Bobenheim-Roxheim,Bobenkhajm-Rokskhajm,bo ben hai mu-luo ke si hai mu,Бобенхайм-Роксхайм,Бобенхајм-Роксхајм,博本海姆-罗克斯海姆	49.5875	8.35778	P	08
Bobenthal,Bobenthal,Bobental,Bobental',bo ben ta er,Бобентал,Бобенталь,博本塔尔	49.06667	7.86667	P	08
Böbingen,Bobingen,	49.28444	8.23667	P	08
Böchingen,Bochingen,Bekhingen,Bjokhingen,bo xin gen,Бехинген,Бёхинген,伯欣根	49.23694	8.09333	P	08
Böckelheim,Boeckelheim,Schlossboeckelheim,Schlossböckelheim,Waldboeckelheim,Waldböckelheim	49.80891	7.74425	P	08
Bockenau,Bockenau,Bokenau,Bokkenau,bo ke nao,Бокенау,Боккенау,博克瑙	49.83333	7.68333	P	08
Bockenbaum,Bockenbaum,	50.88185	7.79946	P	08
Bockenheim,Bockenheim,Bockenheim,Bockenheim an der Weinstrasse,Bockenheim an der Weinstraße	49.60669	8.18486	P	08
Böckweiler,Boeckweiler,	49.18274	7.29223	P	09
Boden,Boden,	50.47392	7.85695	P	08
Bodenbach,Bodenbach,	50.31667	6.85	P	08
Bodendorf,Bodendorf,Bad Bodendorf	50.55674	7.21772	P	08
Bodenheim,Bodenheim,Bodenkhajm,bo deng hai mu,bodenhaimu,Боденхайм,Боденхајм,ボーデンハイム,博登海姆	49.93528	8.32	P	08
Bödingerhof,Boedingerhof,	49.20989	7.3649	P	08
Bogel,Bogel,	50.18943	7.79978	P	08
Böhl,Boehl,	49.38306	8.29694	P	08
Böhl-Iggelheim,Bohl-Iggelheim,Beel-Igglem,Bel-Igelkhajm,Bjol'-Iggel'khajm,Boehl-Iggelheim,Bohl-Iggelheim,Böhl-Iggelheim,bo he er-yi ge er hai mu,Бел-Игелхајм,Бёль-Иггельхайм,伯赫尔-伊格尔海姆	49.38056	8.30389	P	08
Bolanden,Bolanden,Bolanden,Boulanden,bo lan deng,Боланден,Բոլանդեն,博兰登	49.63917	8.01194	P	08
Bolanderhof,Bolanderhof,Bolanderhof	49.64751	8.02675	P	08
Bolchen,Bolchen,Bliesbolchen,Bolchen	49.15374	7.11467	P	09
Bölingen,Boelingen,	50.5666	7.08245	P	08
Bollenbach,Bollenbach,	49.83333	7.35	P	08
Böllenborn,Boellenborn,	49.1	7.93333	P	08
Bollendorf,Bollendorf,Bolendorf,Bollendorf,Bollenduerf,Bottendorf,bo lun duo fu,Болендорф,Боллендорф,博伦多夫	49.85268	6.35795	P	08
Bölsberg,Bolsberg,Boelsberg,Bölsberg	50.66667	7.91667	P	08
Bolsdorf,Bolsdorf,	50.27406	6.65652	P	08
Bombacherhof,Bombacherhof,	49.26854	7.37116	P	08
Bombogen,Bombogen,Bombogen	49.98904	6.94306	P	08
Bommert,Bommert,	50.04432	6.19446	P	08
Bonefeld,Bonefeld,	50.52388	7.48932	P	08
Bonerath,Bonerath,	49.69032	6.75762	P	08
Bongard,Bongard,	50.29249	6.83765	P	08
Bonsbeuren,Bonsbeuren,	50.05356	7.03645	P	08
Bonscheuer,Bonscheuer,	50.27105	8.02858	P	08
Boos,Boos,	50.31667	7.01667	P	08
Boos,Boos,	49.79333	7.71694	P	08
Boppard,Boppard,	50.08754	7.7009	P	08
Boppard,Boppard,Bopard,Boppard,bo pa de,bopaleuteu,bopparuto,bwbard,bwpard,Бопард,Боппард,بوبارد,بوپارد,ボッパルト,博帕德,보파르트	50.23085	7.58992	P	08
Börfink,Borfink,Berfink,Bjorfink,bo er fen ke,Берфинк,Бёрфинк,伯尔芬克	49.68333	7.08333	P	08
Borg,Borg,	49.49712	6.43816	P	09
Borler,Borler,	50.31667	6.83333	P	08
Bornerhof,Bornerhof,	49.50724	7.16814	P	09
Bornheim,Bornheim,	49.78306	8.06028	P	08
Bornheim,Bornheim,	49.2225	8.16333	P	08
Bornich,Bornich,Bornikh,bo er ni xi,Борних,博尔尼希	50.12687	7.7658	P	08
Borod,Borod,	50.6675	7.70972	P	08
Börrstadt,Boerrstadt,	49.57772	7.94245	P	08
Börsborn,Borsborn,Bersborn,Berschborre,Bjorsborn,Boersborn,Börsborn,bo er si bo er en,Берсборн,Бёрсборн,伯尔斯博尔恩	49.43333	7.4	P	08
Borscheid,Borscheid,	50.59937	7.45697	P	08
Böschweiler,Boeschweiler,	49.6841	7.20901	P	08
Bosen,Bosen,	49.57081	7.05286	P	09
Bosenbach,Bosenbach,Bosenbakh,Bozenbakh,bo sen ba he,Бозенбах,Босенбах,博森巴赫	49.54022	7.53029	P	08
Bosen-Eckelhausen,Bosen-Eckelhausen,Bosen-Eckelhausen	49.56667	7.05	P	09
Bosenheim,Bosenheim,Bosenheim	49.84472	7.91382	P	08
Boßweiler,Bossweiler,	49.57488	8.11986	P	08
Bottenbach,Bottenbach,	49.18333	7.5	P	08
Bous,Bous,Bous,Buss,Buß	49.27732	6.80131	P	09
Boverath,Boverath,	50.20553	6.84833	P	08
Boxberg,Boxberg,	50.26667	6.88333	P	08
Boxbergerhof,Boxbergerhof,	50.15968	7.66083	P	08
Brachbach,Brachbach,Brachbach,Brachback,Brakhbakh,brakhbakh,bu la ba he,Брахбах,براخباخ,布拉巴赫	50.81667	7.93333	P	08
Brachtendorf,Brachtendorf,	50.23333	7.23333	P	08
Brandscheid,Brandscheid,	50.56083	7.92028	P	08
Brandscheid,Brandscheid,	50.22015	6.30848	P	08
Braubach,Braubach,Braubach,Braubakh,brawbakh,brwabakh,bu lao ba he,buraubahha,Браубах,براوباخ,برواباخ,ブラウバッハ,布劳巴赫	50.2736	7.64508	P	08
Brauheck,Brauheck,	50.13217	7.1383	P	08
Brauneberg,Brauneberg,Brauneberg,bu lao ne bei ge,Браунеберг,布劳讷贝格	49.90583	6.98127	P	08
Braunshausen,Braunshausen,Braunshausen	49.58256	6.99332	P	09
Braunshorn,Braunshorn,	50.08333	7.51667	P	08
Braunweiler,Braunweiler,	49.86667	7.75	P	08
Brauweiler,Brauweiler,	49.81667	7.5	P	08
Brebach,Brebach,	49.21171	7.04035	P	09
Brebach-Fechingen,Brebach-Fechingen,	49.19483	7.06627	P	09
Brechhofen,Brechhofen,	50.5726	7.62372	P	08
Brecht,Brecht,	49.98333	6.43333	P	08
Breibach,Breibach,	50.64968	7.59195	P	08
Breibacherhof,Breibacherhof,	50.65079	7.5975	P	08
Breidscheid,Breidscheid,	50.37459	6.9516	P	08
Breit,Breit,	49.77561	6.90559	P	08
Breiten,Breiten,	49.46984	7.15862	P	09
Breitenau,Breitenau,	50.49806	7.69056	P	08
Breitenbach,Breitenbach,Brajtenbakh,Брайтенбах,Брајтенбах	49.43333	7.26667	P	08
Breitenbruch,Breitenbruch,	50.22061	7.09452	P	08
Breitenfelserhof,Breitenfelserhof,	49.87686	7.82854	P	08
Breitenheim,Breitenheim,	49.7	7.63333	P	08
Breitenthal,Breitenthal,Brajtental,Brajtental',Breitenthal,Брайтенталь,Брајтентал	49.8	7.33333	P	08
Breitfurt,Breitfurt,Breitfurd,Breitfurt	49.19731	7.24651	P	09
Breitscheid,Breitscheid,	50.60961	7.55619	P	08
Breitscheid,Breitscheid,	50.58154	7.44382	P	08
Breitscheid,Breitscheid,	50.05	7.7	P	08
Breitscheidt,Breitscheidt,Breitscheid,Breitscheidt	50.75	7.65	P	08
Breitsesterhof,Breitsesterhof,	49.58206	7.34555	P	08
Bremberg,Bremberg,	50.30639	7.92011	P	08
Bremm,Bremm,	50.1	7.11667	P	08
Bremricherhof,Bremricherhof,	49.68919	7.83054	P	08
Bremscheid,Bremscheid,Bremscheid	50.55301	7.38362	P	08
Brenk,Brenk,	50.43333	7.18333	P	08
Brenschelbach,Brenschelbach,Brenschelbach	49.15156	7.33571	P	09
Bretthausen,Bretthausen,	50.66667	8.06667	P	08
Bretthausen,Bretthausen,Bretthausen	50.66761	7.89103	P	08
Bretzenheim,Bretzenheim,Brecenkhajm,Bretcenkhajm,bu lei cen hai mu,Бретценхайм,Бреценхајм,布雷岑海姆	49.87796	7.89653	P	08
Breungenborn,Breungenborn,Breungenborn	49.66273	7.34784	P	08
Breunigweiler,Breunigweiler,	49.56667	7.96667	P	08
Brey,Brey,	50.27253	7.62645	P	08
Briedel,Briedel,Bridel,Bridel',bu li de er,Бридел,Бридель,布里德尔	50.01667	7.15	P	08
Briedeler Heck,Briedeler Heck,	49.97814	7.24257	P	08
Brieden,Brieden,	50.18333	7.26667	P	08
Briedern,Briedern,	50.1	7.2	P	08
Brimingen,Brimingen,	49.96972	6.36366	P	08
Britten,Britten,	49.52061	6.67651	P	09
Brockscheid,Brockscheid,Brockscheid,Brockscheidt,Brokshajd,bu luo ke sha yi de,Брокшайд,Брокшајд,布罗克沙伊德	50.13333	6.85	P	08
Brodenbach,Brodenbach,Brodenbakh,bu luo deng ba he,Броденбах,布罗登巴赫	50.23333	7.45	P	08
Brohl,Brohl,	50.48636	7.32616	P	08
Brohl,Brohl,	50.21909	7.27947	P	08
Bröhlingen,Broehlingen,	50.47961	6.78803	P	08
Brohl-Lützing,Brohl-Lutzing,Brol'-Ljutcing,Brol-Licing,bu luo er-lu qin ge,Брол-Лицинг,Броль-Лютцинг,布罗尔-吕钦格	50.48296	7.32908	P	08
Brotdorf,Brotdorf,Brotdorf	49.47362	6.678	P	09
Brubbach,Brubbach,Brubbach	50.64217	7.59917	P	08
Bruch,Bruch,	49.95695	6.78174	P	08
Bruche,Bruche,	50.79048	7.86102	P	08
Brüchen,Bruechen,	50.63717	7.41945	P	08
Bruchertseifen,Bruchertseifen,	50.75	7.71667	P	08
Bruchhausen,Bruchhausen,	50.6	7.25	P	08
Bruchhof,Bruchhof,Bruchdorf	49.34503	7.36032	P	09
Bruchmühlbach,Bruchmuehlbach,	49.38584	7.45355	P	08
Bruchmühlbach-Miesau,Bruchmuhlbach-Miesau,Bruchmuehlbach-Miesau,Bruchmühlbach-Miesau,Brukhmjul'bakh-Mizau,Brumilbakh-Mizau,bu lu mi he er ba-mi shao,buruffumyurubahha=mizau,Брумилбах-Мизау,Брухмюльбах-Мизау,ブルッフミュールバッハ＝ミーザウ,布鲁米赫尔巴-米绍	49.38333	7.43333	P	08
Bruchweiler,Bruchweiler,Brukhvajler,bu lu he wei lei,Брухвайлер,Брухвајлер,布鲁赫韦勒	49.79833	7.22557	P	08
Bruchweiler-Bärenbach,Bruchweiler-Barenbach,	49.11667	7.8	P	08
Brück,Brueck,	50.48422	6.97177	P	08
Brück,Brueck,	50.27633	6.80745	P	08
Brücken,Brucken,Briken,Brjukken,bu lu ken,Брикен,Брюккен,布吕肯	49.63333	7.11667	P	08
Brücken,Bruecken,Briken,Brjukken,Bruecken,Brücken,Брикен,Брюккен	49.43174	7.35998	P	08
Brückhöfe,Brueckhoefe,	50.78898	7.73185	P	08
Brücklocherhof,Bruecklocherhof,	49.77925	7.86012	P	08
Brückrachdorf,Brueckrachdorf,	50.54196	7.68311	P	08
Brücktal,Brucktal,Bruck,Brucktal,Brück,Brücktal	50.31667	6.98333	P	08
Brückweierhof,Brueckweierhof,	49.31667	7.23333	P	09
Bruderholz,Bruderholz,	50.08642	6.58972	P	08
Brühlborn,Bruehlborn,	50.21684	6.46224	P	08
Brühlhof,Bruehlhof,	50.81305	7.87935	P	08
Brunken,Brunken,	50.73713	7.76469	P	08
Bruschied,Bruschied,Brushid,bu lu xi de,Брушид,布鲁席德	49.83333	7.4	P	08
Bruttig,Bruttig,	50.13333	7.23333	P	08
Bruttig-Fankel,Bruttig-Fankel,Brutig-Fankel,Bruttig-Fankel',bu lu di ge-fan ke er,Брутиг-Фанкел,Бруттиг-Фанкель,布鲁蒂格-凡克尔	50.13333	7.23333	P	08
Bubach,Bubach,	50.06667	7.55	P	08
Bubach,Bubach,	49.46712	7.27123	P	09
Bubach,Bubach,Bubach,Bubach-Calmesweiler	49.41093	6.94312	P	09
Bubenhausen,Bubenhausen,Bubenhausen	49.24604	7.34833	P	08
Bubenheim,Bubenheim,	50.38068	7.54766	P	08
Bubenheim,Bubenheim,	49.92167	8.07972	P	08
Bubenheim,Bubenheim,	49.62806	8.11778	P	08
Bübingen,Buebingen,	49.53333	6.38333	P	09
Bübingen,Buebingen,	49.18479	7.04129	P	09
Buborn,Buborn,Buborn,bu bo er en,Буборн,布博尔恩	49.63832	7.5401	P	08
Buch,Buch,	50.20516	7.87596	P	08
Buch,Buch,	50.07609	7.38923	P	08
Büchel,Buechel,Bikhel,Bjukhel',bi xie er,Бихел,Бюхель,比歇尔	50.17289	7.08318	P	08
Büchelberg,Buechelberg,	49.02072	8.1717	P	08
Buchenau,Buchenau,	50.21412	7.60584	P	08
Büchenbeuren,Buechenbeuren,Bikhenbojren,Bjukhenbojren,Buechenbeuren,Büchenbeuren,bi xing bo yi lun,Бихенбојрен,Бюхенбойрен,比兴博伊伦	49.92097	7.27999	P	08
Buchenschachen,Buchenschachen,	49.3035	6.92922	P	09
Buchet,Buchet,	50.23333	6.31667	P	08
Buchholz,Buchholz,	49.39269	7.43887	P	08
Buchholz,Buchholz,Buchholz	50.21078	7.53278	P	08
Buchholz (Westerwald),Buchholz (Westerwald),	50.68667	7.39517	P	08
Budenbach,Budenbach,	50.03333	7.56667	P	08
Budenheim,Budenheim,Budenheim,Budenkhajm,bu deng hai mu,budenhaimu,Буденхайм,Буденхајм,ブーデンハイム,布登海姆	50.01667	8.16667	P	08
Büdenholz,Buedenholz,	50.82484	7.92296	P	08
Büdesheim,Budesheim,	50.21667	6.55	P	08
Büdesheim,Buedesheim,	49.94891	7.91346	P	08
Büdingen,Buedingen,	50.62841	7.895	P	08
Büdingen,Buedingen,	49.44502	6.55305	P	09
Büdlich,Budlich,	49.78333	6.9	P	08
Bügenmühlerhof,Buegenmuehlerhof,	49.58565	7.69534	P	08
Buhlenberg,Buhlenberg,	49.65499	7.11995	P	08
Bühlingen,Buehlingen,	50.63301	7.43417	P	08
Bullay,Bullay,Bulaj,Bullaj,bu lai,Булај,Буллай,布莱	50.05448	7.1373	P	08
Bundenbach,Bundenbach,Bundenbakh,ben deng ba he,Бунденбах,本登巴赫	49.8428	7.37826	P	08
Bundenthal,Bundenthal,	49.09549	7.80839	P	08
Burbach,Burbach,	50.72872	7.75256	P	08
Burbach,Burbach,	50.10754	6.51818	P	08
Burbach,Burbach,	49.67969	7.21414	P	08
Bürdenbach,Burdenbach,	50.60438	7.51637	P	08
Bürdenbach-Bruchermühle,Buerdenbach-Bruchermuehle,	50.61941	7.53181	P	08
Bürder,Buerder,	50.51467	7.43028	P	08
Büren,Bueren,	49.36077	6.65676	P	09
Burg,Burg,	50.00784	7.12243	P	08
Burg,Burg,	49.9951	6.79204	P	08
Burg,Burg,	49.96667	6.35	P	08
Burgalben,Burgalben,	49.28333	7.63333	P	08
Burg Arras,Burg Arras,	50.05264	7.10583	P	08
Burgbirkenfeld,Burgbirkenfeld,	49.64031	7.16814	P	08
Burgbrohl,Burgbrohl,Burgbrol,Burgbrol',bu er ge bu luo er,Бургброл,Бургброль,布尔格布罗尔	50.45463	7.2772	P	08
Burgen,Burgen,	50.21127	7.38959	P	08
Burgen,Burgen,	49.88333	7	P	08
Burgenfahls,Burgenfahls,	49.8778	6.99771	P	08
Burgfeld,Burgfeld,	49.33333	8.41667	P	08
Burglahr,Burglahr,	50.61778	7.49688	P	08
Burg Lahr,Burg Lahr,	50.61995	7.4986	P	08
Burg Layen,Burg Layen,	49.9299	7.86518	P	08
Burgschwalbach,Burgschwalbach,	50.28333	8.08333	P	08
Burgsponheim,Burgsponheim,Burgsponkhajm,bu er ge si peng hai mu,Бургспонхайм,Бургспонхајм,布尔格斯蓬海姆	49.83333	7.71667	P	08
Burrweiler,Burrweiler,Burvajler,bu er wei lei,Бурвайлер,Бурвајлер,布尔韦勒	49.24778	8.07833	P	08
Burscheid,Burscheid,Burscheid	50.03737	6.35252	P	08
Burtscheid,Burtscheid,	49.73333	6.95	P	08
Büschdorf,Bueschdorf,	49.47181	6.47558	P	09
Büscheich,Buescheich,	50.19641	6.6754	P	08
Büscheid,Buescheid,	49.96118	6.90656	P	08
Büschfeld,Bueschfeld,	49.49358	6.86463	P	09
Büschhöfe,Bueschhoefe,	50.46385	7.16964	P	08
Buschmühle,Buschmuehle,	49.26124	8.06506	P	08
Buscht,Buscht,	49.99016	6.35823	P	08
Busenberg,Busenberg,Buzenberg,bu sen bei ge,Бузенберг,布森贝格	49.13024	7.8293	P	08
Busenhausen,Busenhausen,Buzenkhauzen,bu sen hao sen,bwznhasn,Бузенхаузен,بوزنهاسن,布森豪森	50.71571	7.63353	P	08
Butzdorf,Butzdorf,	49.51866	6.41887	P	09
Butzweiler,Butzweiler,Butzweiler	49.81514	6.6173	P	08
Buweiler,Buweiler,	49.56667	6.93333	P	09
Buweiler-Rathen,Buweiler-Rathen,	49.55827	6.92621	P	09
Caan,Caan,	50.46667	7.61667	P	08
Callbach,Callbach,	49.7	7.7	P	08
Calmesweiler,Calmesweiler,Calmesweiler,Kalmesweiler	49.41085	6.95617	P	09
Carlsberg,Carlsberg,	49.50389	8.04167	P	08
Carlshof,Carlshof,Carlshof,Karlshof	49.81049	7.48123	P	08
Cassel,Cassel,	50.44371	7.08243	P	08
Charlottenberg,Charlottenberg,	50.3437	7.88081	P	08
Clausen,Clausen,	49.26075	7.6773	P	08
Cochem,Cochem,Cochem,Kochem,Kokhem,ke he mu,kohhemu,kwshm,qwkm,Кохем,קוכם,كوشم,کوشم,コッヘム,科赫姆	50.14511	7.16379	P	08
Colgenstein-Heidesheim,Colgenstein-Heidesheim,	49.58692	8.20478	P	08
Cölln,Coelln,	49.69129	7.80481	P	08
Cond,Cond,	50.08333	7.16667	P	08
Contwig,Contwig,Kontvig,kong te wei xi,Контвиг,孔特维希	49.25	7.43333	P	08
Cramberg,Cramberg,Kramberg	50.34168	7.94269	P	08
Cronenberg,Cronenberg,Kronenberg,ke luo nen bei ge,Кроненберг,克罗嫩贝格	49.65	7.61667	P	08
Daaden,Daaden,Daden,da deng,daaden,dadyn,Даден,دادین,ダアーデン,达登	50.73333	7.96667	P	08
Dachsenhausen,Dachsenhausen,	50.25415	7.72725	P	08
Dackenheim,Dackenheim,	49.52111	8.18722	P	08
Dackscheid,Dackscheid,	50.11667	6.38333	P	08
Dagstuhl,Dagstuhl,Dagstuhl	49.53016	6.89217	P	09
Dahlem,Dahlem,	49.98962	6.68574	P	08
Dahlem,Dahlem,	49.91667	6.6	P	08
Dahlen,Dahlen,	50.47902	7.90028	P	08
Dahlheim,Dahlheim,Dahlheim,Dal'khajm,Dalheim,Dalkhajm,Далхајм,Дальхайм	50.21018	7.69583	P	08
Dahn,Dahn,Dahn,Dan,da en,dan,Дан,دان,ダーン,达恩	49.15098	7.77843	P	08
Dahnen,Dahnen,	50.06667	6.15	P	08
Dahnerstraße,Dahnerstrasse,	50.1	6.15	P	08
Daimbacherhof,Daimbacherhof,	49.74968	7.93968	P	08
Dalberg,Dalberg,	49.9	7.73333	P	08
Daleiden,Daleiden,Dalajden,Doleeden,da lai deng,Далайден,Далајден,达莱登	50.07	6.18361	P	08
Dalheim,Dalheim,	49.82667	8.29528	P	08
