sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
741;5;50;50;Der wilde Jäger;;;Hochfeld;7.56312887309;48.7558373026;"Oft hört man über das Hochfeld, die höchste Erhebung der  Nordvogesen, den wilden Jäger mit lautem Jagdruf dahinstürmen.  Ihn selbst sieht man nicht, wohl aber oft seine Hunde, die er mit  Eine Frau, die mit ihrem Manne gegen Abend zum Hochfeld  anstieg e, rblickte plöglich zwei große Hunde, die sie stumm umkreisten.  Der Mann gebot ihr durch Zeichen Stillschweigen, und beide schritten  eilend und schweigend weiter. Plöglich hörten sie über sich den  Jagdruf und Rossegewieher. Erst als die beiden halbtodt das nächste  Forsthaus, die „Melkerei“ erreichten, verschwanden die Hunde und  verstummten die Ruf .e  Einem Holzhauer, der mit noch mehreren Genossen in einer  Holzhütte am Hochfelde lag, erging es schlimmer. Als er den Lärm  der Jagd hörte, trat er in die Thür der Hütte und rief den  Jagdruf laut mit. Ein furchtbarer Windstoß faßte ihn und warf  ihn in die Hütte zurück, wo er betäubt liegen blieb. Seine Genossen  schlossen rasch die Thür. Lange tobte der Sturm um die Hütte und  jede<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=741"">[...]</a>";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
742;5;51;51;Die Kirche zu St. Peter und Paul in Rosheim;;;Rosheim;7.41207007733;48.490413735;"In seinem festen Schloße zu Rosheim saß der Graf von  Salm, ein finsterer, hartherziger Mann. Dem hatte ein furcht-  barer, im nahen Walde hausender Wolf nach und nach mehrere  Kinder gefressen. Es war ihm zulezt nur noch ein einziger Knabe  übrig geblieben. Aber so sehr ihn der unglückliche Vater auch  bewachen ließ, gelang es dem Wolfe dennoch, ihn eines Tages zu  überraschen und seinen Jungen zum Fraß in die verborgene Felsen-  höhle zu schleppen.  Anfangs brach der Graf in wilden Schmerz und Verzweiflung  aus und klagte Gottes Unbarmherzigkeit und Härte wider ihn und sein  Geschlecht an. Da schlug er aber einsmals in sich, erkannte seinen  stolzen, gottentfremdeten Sinn und bat einen frommen Waldbruder,  den er in der Nachbarschaft kannte, um Rath in seinem Elende.  Der Klausner tröstete ihn und versprach ihm Vergebung seiner  Sünden und machte ihm auch Hoffnung, daß ihm seine Gattin  noch mehrere Erben schenken werde, die das schreckliche Schicksal  ihrer anderen Geschwister nicht<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=742"">[...]</a>";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
743;5;52;52;Engel behüten die Kirche vor der Wuth der Mansfeldischen Truppen;;;Rosheim;7.41207007733;48.490413735;"Als im Jahr 1622 des Grafen von Mansfeld wüthende  Kriegsschaaren das Städtchen Rosheim eingenommen und in  Brand gesteckt hatten, blieb die Kirche zu St. Peter und St.  Paul allein unversehrt. Es hatten sich nämlich himmlische Engel  mit Brandfackeln in den Händen rings um das Gotteshaus auf-  gestellt und schwenkten dieselben immerfort hin und her ; so daß die  Plünderer sie für Leute aus ihrer Mitte hielten und ihnen das  Anstecken des Gebäudes überließen, um anderswo Raub und Mord  auszuüben.  ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
744;5;53;53;Die Rosheimer Glocke;;;Rosheim;7.41207007733;48.490413735;Die Rosheimer haben eine sehr alte Glocke, welche Susanna  heißt und einmal fortgebracht werden sollte. Man lud sie auf einen  mit mehreren starken Pferden bespannten Wagen. Je näher man  aber der Bannscheide kam, um so schwerer wurde die Last der  Glocke, und als zuleßt der Wagen am Marksteine anlangte, brachten  ihn die Thiere trog der mühseligsten Anstrengungen keinen Schritt  weiter. Endlich spannte man sie aus, und da man bereits eine  hemmende Wundermacht vermuthete, erseßte man die Pferde durch  Ochsen, welche, als verschnittene Thiere, als reiner angesehen werden.  Jedoch auch diese machten vergebliche Versuche. Da ließ sich aber  auch mit einem Male die Glocke in folgenden Worten vernehmen :  „Ich heiß Susann'  Un geh' nit us'm Rosemer Bann“.  Und alsobald schwebte sie vom Wagen empor und kehrte nach  Rosheim an ihre frühere Stelle zurück, wo sie sich noch jezt befindet.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
745;5;54;54;Die Geisterkutsche;;;Rosheim;7.41207007733;48.490413735;"Ein Mädchen aus Rosheim wollte nach Straßburg gehen,  und damit es daselbst schon in erster Morgenfrühe anlangen könne,  machte es sich bereits um Mitternacht auf den Weg. Als es nun,  unweit des Städtchens, durch die Hohlklamme kam, welche der  Stufenrain genannt wird, sah es plöglich hinter sich eine große  Kutsche herkommen und neben ihm halten. In derselben befanden  sich mehrere Personen, und diese forderten das Mädchen auf, sich  zu ihnen zu sehen, da sie sich auch, wie sie sagten, nach Straßburg  begeben wollten. Das Mädchen ließ sich leicht dazu bewegen und  stieg ein. Kaum aber war die Kutsche in Bewegung, so fühlte es  sich mit derselben in die Luft gehoben. Nach einer Weile senkte sie  sich wieder, hielt stille und der Schlag ging auf. Gleich sprang das  Mädchen heraus und erkannte beim hellen Mondenscheine, daß es  sich bereits in Straßburg und zwar mitten auf dem Paradeplage,  befinde. Nur die Kutsche war in diesem Augenblicke noch zu sehn,  die Begleiter aber, wie auch di<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=745"">[...]</a>";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
746;5;55;55;Der Stadtschreiber von Rosheim;;;Rosheim;7.41207007733;48.490413735;"Lange Zeit vor der französischen Revolution lebte in Rosheim  ein Notar, allgemein der Stadtschreiber genannt, der sich vieles in  Bezug auf Aneignung fremden Eigenthums zu Schulden kommen  ließ. Solches soll auch geschehen sein zum Nachtheile der Bewohner  des im Gemeindewalde Bischofsheim gelegenen Forsthauses Ochsen-  läger. Man erzählt nun, daß der Stadtschreiber nach seinem Tode  allnächtlich die Stuben des Forsthauses durchging und mit der flachen  Hand auf die Decke eines jeden Bettes schlug. Auf Wunsch des  Försters wurde der Stadtschreiber beschworen und in eine Flasche  gebannt. Die Flasche wurde in den Walddistrikt Verloren Eck"" des  Bischofsheimer Waldes gebracht. Später entkam der Stadtschreiber  aus der Flasche und irrt seitdem im Walde herum, jedem des Weges  kommenden Wanderer der Nacht „ Hûtata"" zurufend.  ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
747;5;56;56;Die Geisenkapelle auf dem Glöckelsberg;;;Innenheim;7.57352976158;48.4975444021;"Ein Geislein weidete vor vielen Jahren auf dem Glöckels-  berg bei dem Dorfe Jnnenheim. Da kam plöglich ein Wolf  die Höhe herab auf es zugerannt ; allein das Geislein hatte ihn  noch zeitig genug erblickt und flüchtete sich hinter die Thüre der  nahgelegenen offenstehenden Kapelle. Der Wolf stürzte ihm mit  wilder Gier nach ; da er aber an ihm vorübergerast war, dem  Altare zu, so sprang das kluge Thier hurtig hinter seinem Ver-  stecke hervor und riß mit seinen Hörnern die Thüre hinter sich zu,  so daß der Wolf gefangen und nachher von den herzugeeilten  Bauern todtgeschlagen wurde.  Seitdem nennt man die Innenheimer Kapelle auch die  Geisenkapelle.  ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
748;5;57;57;Das Muttergottesbild zu Rosenweiler;;;Rosenweiler;7.42577148597;48.5087284504;"Während des Schwedenkrieges fielen die Feinde in das Dorf  Rosenweiler plünderten es und steckten es in Brand. Auch die Kirche.  wurde vom Feuer ergriffen. Nur der Chor der Kirche, in dem das  Bild der Muttergottes stand blieb vom Feuer verschont, troßdem die  Feinde das Feuer beständig schürten. Auch versuchten sie ihn nieder-  zureißen, nicht einen Stein konnten sie abbrechen. So oft sie sich an  das Bild wagten, wurden sie von unsichtbarer Hand mit unwidersteh-  licher Macht zurückgeschlagen. Da schleppten sie das Gnadenbild um es  zu verbrennen, aus der Kirche. Ein Soldat führte mit dem Schwerte  einen Hieb nach demselben, stürzte aber sofort todt zu Boden.  Dadurch entsegt ließen die Schweden von ihrem Vorsage ab und  verließen bald darauf das Dorf. Als die verjagten Einwohner  zurückkehrten suchten sie vergebens nach dem Gnadenbilde, die  Feinde hatten es vergraben. Schon glaubte man dasselbe verloren,  da sprudelte am Fuße eines Lindenbaumes, der sich unweit der  Kirche befindet<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=748"">[...]</a>";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
762;5;71;71;Sankt Florentius;;;Oberhaslach;7.29548789735;48.5685057118;"Sankt Florentius fing jung an, Gott zu dienen. Er verließ  Schottland, seine Heimath, mit vier Gesellen : Arbogast, Fidelis,  Deodatus und Hidolfus.  Als sie nun in's Elsaß gekommen waren und in das schöne  Thal, welches die Breusch durchströmt, gefiel der Ort dem heil.  Florentius so wohl, daß er zu seinen Gesellen sagte, da wolle er  bleiben. Sie schieden also von ihm.  Florentius aber nahm seinen Stab und schritt durch das Ge-  wälde am Haselbache hinauf, und da, wo später das Dorf Ober-  Haslach gebaut wurde, machte er sich eine Hütte, grub die Bäume  aus und pflanzte Korn und Kraut zu seiner Nothdurft. Allein die  wilden Thiere, so damals in der Gegend herum hausten, Rößlein,  Eber, Bären und Elenthiere, fraßen ihm sein Korn und sein Kraut  ab. Da steckte er vier Gerten um sein Feldstück und gebot dem  Gewilde, nicht über dies Ziel hinaus zu gehen, und sie ließen davon  ab. War er von der Arbeit erhigt, so zog er seinen Linnenmantel  aus und hängte ihn an einen Sonnenstrahl auf.  <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=762"">[...]</a>";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
763;5;72;72;Das Grab der heiligen Petronilla;;;Avolsheim;7.49416534055;48.5605883589;"""Die sogenannte Dom- Peterkirche (oder Dompeter),  zwischen Molsheim und dem Dorfe Avolsheim, ist eine der  ältesten des Elsasses. In dieser Kirche war lange ein altes Grab  zu sehen, welches man für das der heil. Petronilla, vorgeblichen  Tochter des heil. Petrus, hielt, die daselbst, man weiß nicht durch  was für einen Zufall, gestorben sein soll. Die mit dem Fieber  behafteten Personen legten sich in dasselbe nieder, in der Hoffnung,  ihre Genesung zu erhalten. Man hat aber endlich entdeckt, daß es  der Sarg einer römischen Dame war, Namens Terentia Au-  gustula. Der Kardinal Rohan gab ihn Schöpflin zum Geschenke,  und hierauf nahm das Wallfahrten ein Ende. ""  ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
764;5;73;73;Die Kapelle St. Armuth;;;Dachstein;7.54050377618;48.553555897;In Dachstein, an der Breusch, war ein Mord begangen  worden und als Thäter ein Jüngling festgenommen, auf welchen  starker Verdacht gefallen war. Vergebens betheuerte er seine Unschuld.  Er wurde, in Begleitung einer großen Volksmenge, zu dem Raben-  steine geführt.  Nochmals bat er seine Richter um Schonung und rief zuleht  einen furchtbaren Fluch wider den eigentlichen Mörder aus, indem  er Gott zum Zeugen seiner Schuldlosigkeit nahm.  Siehe, da stürzte ein Mann aus der Menge, der, in seinem  Gewissen getroffen, sich des Mordes schuldig erklärte, sich der ge=  rechten Strafe bietend.  Zum Danke für seine Rettung ließ der Jüngling an der Stätte,  wo er den unverdienten Tod erleiden sollte, eine Kapelle bauen,  welche noch jezt unter dem Namen St. Armuth bekannt, von  den gläubigen Umwohnern häufig besucht wird.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
765;5;74;74;Die Entstehung des Sulzbades;;;Sulzbad;7.47820560302;48.5676100551;Vor langen Zeiten herrschte in dem Lande eine böse Seuche,  welche alles Vieh wegnahm. Da war Wunders, daß eines armen  Bauern einzige Kuh nicht von dem Uebel ergriffen wurde, sondern  in großem Gedeihen stand . Der Mann bewohnte ein armselig  Häuschen, auf einem Wiesengrunde, unweit dem Dorfe Sulz,  am Mossigbache.  Diese seltsame Erscheinung bei dem allgemeinen Elende fiel  den Umwohnern auf, und selbst der arme Bauersmann wußte sich's  nicht zu erklären, warum die schlimme Seuche allein seine Kuh  verschonte.  Da folgte er derselben eines Tages und sah, wie sie gierig  Wasser aus einer Rige soff, welche der Blig vor einiger Zeit in  die Wiese geschlagen, und welche sich seitdem vergrößert hatte und  vom Volke nur das Donnerloch genannt wurde.  Kunstverständige Männer fanden bald, daß dieses Wasser heil-  kräftiger Natur sei, und es entstand also später das Sulzbad.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
766;5;75;75;Der feurige Mann;;;Balbronn;7.40408500338;48.5825386976;In Balbronn saßen Burschen und Mädchen beisammen in  der Kunkelstube und spielten Pfänder. Da wurde einem Knaben  zur Auflösung seines Pfandes aufgegeben, er solle einen feurigen  Mann auffordern ihn zu küssen. Der Knabe ließ sich nicht lange  necken, riß das Fenster auf und rief mit lauter Stimme hinaus :  schwerem Tritte die Treppe heraufkommen und einen heftigen Schlag  an die Thüre thun. Und als man sich nach einiger Zeit vom  Schrecken erholt hatte und hinausging, um zu sehen, was vorge-  fallen, bemerkte man die Spuren zweier Hände, welche in die Thüre  gebrannt waren.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
767;5;76;76;Der Rohracker;;;Westhofen;7.41483819754;48.6050551631;Der Rohracker ist ein unfruchtbarer, feuchter Riedplay,  mitten in den Wiesen bei Westhofen. An der Stelle desselben  soll vor alten Zeiten ein Kloster gestanden haben, dessen Mönche  ein gottloses Leben geführt. Nachdem sie nun einst an einem Frei-  tage einen Klosterbruder, nach Andern eine Magd, ausgeschickt  hatten, um Fleisch einzukaufen, versank plöglich das Kloster in den  Grund, nur hörte man noch tief unten den Hahn krähen.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
768;5;77;77;Die weißen Katzen;;;Wangen;7.30505408726;48.6212665024;Auf der Gartenmauer des ehemaligen Freihofs zu Wangen  bemerkt man vom Nachtläuten an bis zur Morgenglocke zwei große  weiße Kazen, welche einander gegenübersißen und außerordentlich  hell in die Nacht hinein glänzen.  Die Erzählerin fügte hinzu, daß nicht wohl eine ältere Person  in Wangen sein dürfte, welche diese Kazen nicht gesehen hätte.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
769;5;78;78;Der Dorfhammel;;;Wangen;7.30505408726;48.6212665024;Das Stadtgespenst von Wangen heißt der Dorfhammel,  obgleich es nicht die Gestalt eines Hammels hat, sondern eine un-  bestimmte, plumpe Thierform, „ mit langen Schlappohren“ darbietet.  Es kauert am häufigsten in engen Gäßchen, zwischen Gartenmauern.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
770;5;79;79;Das Weinbrünnlein;;;Wangen;7.30505408726;48.6212665024;In einem Keller in Wangen ist eine Quelle, die jedesmal  fließt, wenn der Wein das folgende Jahr gerathen soll. Sie heißt  deswegen das Weinbrünnlein.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
771;5;80;80;Der König Dagobert und Neu-Troja;;;Kirchheim;7.48884201445;48.6059106052;Nach König Lothars Tode folgte ihm sein Sohn Dage-  brecht oder Dagobert der Große, gewaltiger König über die  Lande Burgund, Austrasien und Frankreich (Francia occidentalis,  Neustria).  Dieser Dagobert war ein „furchtsamer“, d. i . furchtbarer,  mächtiger König, und machte guten Frieden in allen Landen. Er  bezwang die Sahssen ( Sachsen) und tödtete alle Knaben, die län-  ger waren als sein Schwert.  Dagobert wohnete viel in deutschen Landen und allermeist im  Elsaß, zu Ruffach, in einer Veste, genannt Isenburg.  Zu Kirchheim, bei Marlei (Marlenheim) bauete er aber  eine schöne Burg, die nannte er Neu- Troja , die sollte so fest  und gewaltig werden, als vordem Troja war, aus welcher die  Sage nicht nur sein königlich Geschlecht, sondern auch das Volk  der Franken herleitet.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
772;5;81;81;Die weißen Schafe;;;Marlenheim;7.50589211094;48.6190542828;Wenn die Mädchen in Marlenheim Nachts aus den Kun-  kelstuben gehen, so sehen sie oft weiße Schafe vor sich. Wenn  sie denselben nachfolgen, so laufen sie an den Bach und blöcken  auf eine seltsam lockende Weise herauf. Wer den Spuk nicht kennt  und sich verleiten läßt, der wird in's Wasser gezogen.  - 66 -  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
773;5;82;82;Das Marienbild in der Kapelle zu Marlenheim;;;Marlenheim;7.50589211094;48.6190542828;Ein frecher Dieb war Nachts in die Kapelle gedrungen, welche  auf dem Rebhügel oberhalb Marlenheim steht, um das kostbare  Halsband zu stehlen, welches die heil. Maria schmückt. Als er  aber den Arm darnach ausstreckte, um es zu ergreifen, blieb ihm  derselbe in der gehobenen Richtung stehen, bis des andern Mor-  gens Leute kamen, den Uebelthäter festnahmen und dem Gerichte  überlieferten.  ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
774;5;83;83;Die Spukthiere im Kronthal;;;Marlenheim;7.50589211094;48.6190542828;"Im Kronthale zwischen Marlenheim und Wasselnheim,  aus dessen schönen Steinbrüchen der größte Theil der zum Baue  des Straßburger Münsters nöthigen Steine genommen wurde,  spuken allerlei Thiere.  Ein schwarzer Hund sit in einem Steinhohl und hütet  einen Schah.  Am Mossigbache, welcher durch's Thal fließt, hört man in  stillen Nächten oft ein leises, feines Singen. Es rührt von den  schönen Schlangen her, welche am Ufer liegen, und man kann  ihre goldenen Krönchen aus dem Grase hervorschimmern sehen.  Ein weißes Rößlein läuft zur Nachtzeit durch's Thal ;  manchmal allein, zuweilen aber sigt ein Mann auf demselben,  der einen Säbel in der Hand hält. Er soll einst vor vielen Jahren  den Eingang des Kronthals ganz allein gegen ein großes Kriegs-  heer vertheidigt haben, aber wegen einer dabei begangenen Sünde  hierher gebannt sein.  ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
