sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
805;5;114;Der Pfaff von Garburg;NoCategorie;NoGroup;Garburg;0.0;0.0;Der Pfaff von Garburg. Eine Anzahl Männer und Frauen, die, wie es vielfach Sitte schreiten, um zur Kirche des heiligen Florentius in Haslach zu wallfahrten, durchwanderten gerade am hellen Tage den Wald von Garburg, als ein junges Mädchen einen Mann in geistlichem Gewande, mit breitem in das Gesicht gedrückten Hute, unter dem Arm ein großes Buch, über den Weg gleiten sah. Keiner der andern sah die Erscheinung, die bald lautlos, nur dem Mädchen fahrer im nahen Garburg, erhielten sie die Antwort : „Ja, der ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
806;5;115;Die Steinbütte;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;Die Steinbütte. Oberhalb Reinhardsmünster bei Zabern, in der Nähe des Forsthauses Schäferplay, liegt ein merkwürdiger Fels. Sorgfältig bearbeitet bildet er einen großen Bottich. Von diesem Felsen, der die Steinbütte genannt wird, erzählt man, daß einst ein Abt von selbe fertig war und zu Thal gebracht werden sollte, vermochte man. auf keine Weise, die ungeheure Last zu bewältigen. Vergeblich bot der Abt jedem, der es vollbrächte, soviel Silbergeld, als nöthig wäre, den Weg bis zum Kloster zu bedecken. Nach einer andern Erzählung soll ein Mönch in sträflicher Liebe zu einer Nonne entbrannt sein. Zur Strafe wurde er von zuhöhlen. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
807;5;116;Der Brotschgeist;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;Der Brotschgeist.Auf dem Brotschberge, südlich von Zabern, finden sich noch Spuren alter Befestigungen, und an der Südseite unterhalb des mächtigen Brotschfelsens eine kleine Höhlung. In derselbeu haust der Brotschgeist, der sich oftmals den Leuten zeigt, denselben jedoch nie etwas zu Leide thut. waltthätiger Richter gehaust haben, der viel Unrecht that. Nach seinem Tode wurde er unter dem Felsen des Brotschberges begraben, fand aber keine Ruhe. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
808;5;117;Ein Müllerknecht wird in einen Esel verwandelt;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;"Ein Müllerknecht wird in einen Esel verwandelt. In der Nähe von Zabern steht eine Mühle, die vor noch nicht sehr langer Zeit einer Witwe angehörte. Ein junger Bursche, der ziger Tochter und glaubte, daß das Mädchen auch ihm zugethan sei, da es manchmal in die Mühle kam und ihm bei der Arbeit zusah oder von Ferne seinen Liedern lauschte. Nun hatte der Müllerknecht schon seit einiger Zeit bemerkt, daß Mutter und Tochter oftmals während der Nacht abwesend kommen. Von Neugierde und Eifersucht getrieben, versteckte er sich eines Nachts unter das Bett der Müllerin und gewahr te bald, daß die Müllerin einen Wandschrank öffnete, einen kleinen Topf daraus nahm, mit dessen Inhalt sie das Mädchen und sich selbst bestrich und dazu einige Worte murmelte. Hierauf gingen beide in die Küche, und er hörte nichts mehr von ihnen. Eiligst schlich er aus seinem Verstecke hervor untersuchte, den Topf und fand eine graue Salbe darin, womit er sich die Hände rieb und dazu sprach: standen hatte. Er begab sich nun ebenfalls in die Küche und wurde plöglich mit Gewalt zum Schornstein hinausgezogen, fort durch die Lüfte, in Sturmesflug, daß ihm Hören und Sehen verging. Als er wieder zu sich kam, befand er sich auf dem Gipfel des ihm wohlbekannten, oberhalb Buchsweiler sich erhebenden Bast ፡ berges, der als Versammlungsort der Hexen im ganzen Lande berüchtigt ist. Unter der Menge derselben, die in dieser Nacht eben ihren Sabbat begingen, bemerkte er auch seine Meisterin und seine Geliebte. Wild fuhren die teufelischen Weiber über den zitternden Burschen her, und die allgemeine Stimme war, ihn auf der Stelle zu tödten, damit er ihr Geheimniß nicht verriethe. Nur mit Mühe gelang es der Müllerstochter, Gnade für ihn zu erhalten ; jedoch zur Strafe verwandelten die Heren ihn in einen Esel. leidige Mädchen zu, daß er die Verwünschung aufheben könne, wenn es ihm gelänge, Weihwasser zu trinken. Des andern Morgens fand ein Bauer den Esel und führte ihn nach Hause. Er mußte nun in zwei Hotten Mist tragen, Rebpfähle und Gras. Oftmals wollte er seinem Herrn und andern Leuten danken geblieben waren, so schrie er doch eben wie ein rechter Esel und bekam dafür tüchtige Schläge. Beinahe ein Jahr verblieb er unter dem Zauber der Heren ; da gelang es ihm endlich, nach manchem vergeblichen Versuche, zur offenstehenden Thüre einer Kirche hinein nach dem Weihkessel zu kommen, woraus er auch sogleich einen tüchtigen Schluck nahm und wieder zum Menschen ward. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
809;5;118;Die gebannten Helden im Schloß Groß-Geroldseck;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;"Die gebannten Helden im Schloß Groß-Geroldseck.""In dem wir nun überzwerchs zuruck durch den Wald, auff die Matten kommen, erkante ich mich also bald, daß wir nicht weit, zehlen hören: daß nemblich die vralte Teutsche Helden, die Könige Ariovistus, Arminius , Witichindus, der Hürnin Siegfried vnd viel andere, in demselben Schloß zu gewisser Zeit deß Jahrs gesehen werden ; welche, wan die Teutsche in den höchsten Nöthen vnd am vndergang sein werden, wider da herauß, vnd mit etlichen alten Teutschen Völckern denselben zu hülff erscheinen solten. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
810;5;119;Chronik-Sage von den Schlössern Groß-Geroldseck und Lützelhart;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;"Chronik-Sage von den Schlössern Groß-Geroldseck und Lützelhart.„ Es melden die Historien vnd Gerolzeckischen Chronicken, es hab ein Herr bei Gerolzeck auff dem Schloß Lüzelhart ge= wohnet, welcher vom stammen vnd Geschlecht Gerolgeck herkommen, der sey dem Herren von Gerolzeck, so derselben Zeit Hohengerolzeck bewonet gehabt, heimlich neidig vnnd aufffeßig gewesen, der ließ den Herren von Gerolzeck auff einer Jagt vnverwart, heimlich fahen, vnnd jhnen etlich Tag vnnd Nacht mit verbundenen Augen inn dem Wald hin vnnd wider führen, zu nacht inn verborgenen vmb geführet worden, das er vermeynt er were einen fernen Wege auf dem Land geführt worden, da wurde er also mit verbundenen legt, vnd wuste das Gesinde inn dem Schloß nicht anderst, dann dieser Herr von Gerolzeck were weit hinweck geführt. „Nun lag gedachter Herr von Gerolzeck zwey Jar inn dem Thurn, daß er nie darauß kame, vnd wußte auch nit, wo er was. Als aber etlich mal das Loch ob dem Thurn offen stunde, damit der gestanck zum theil auß dem Thurn gehen möchte, hat der ge= fangen Herr zuzeiten ein groß Horn hören blasen, darumb ließ er sich beduncken, er hette deßgleiche zuuor mehr gehöret, vnnd auff ein Zeit fragt er den Knecht, so des Thurns hüter was, vnnd jhme zu essen brachte, wo das groß Horn geblasen wurde, vnd wie wol der Thurnhüter solches nit sagen wolte, verstunde der Herr von Gerolzeck, so viel auß des Hüters reden, vnd auß anderen zufelligen vrsachen, daß er sich beduncken ließ, er wußte, wo er gefangen lege. Vnd auff ein andere Zeit fragt der gefangen Herr mit geschickten worten, den Thurnhüter, von wannen er doch were, vnd wie er hieß. Vnnd nach vielen worten sagt der Thurnhüter, er were auß dem Lüßenthal, so gehn Gerolzeck gehörig, vnnd wurde er vnnd sein Vatter genent die Rubeln. Da erkant der Herr von Gerolteck, wo er gefangen lege, vnnd daß gemelter Rublin sein leibeigen Mann kennen, vud vermanet jenen bei seiner pflicht vnd eyde, mit vieler vertröstung, daß er ihme außhülffe, welches auch jhme vnnd seinen nachkommen gehalten worden, dann jhnen besondere Freyheiten geben wurden. ?? Als nun gedachter Thürnhüter vername, das er seines Herrn, so lang inn gefängnuß doch vnwissent gehütet hatte, sprach er zu seinem Herrn, dieweil er sein natürlicher Herr were, so wolt er jhme außgehelffen, wo das nit were, wolt er sonst kein gut nemmen, das er jme auß hülffe. Vnd auff einen heyligen tag vnd Fest, da der mehrer theil auß dem Schloß Lüzelhart gehn Selbach in die Kirch gangen waren, auch der Herr von Lüzelhart nicht anheimisch was, da halff Rublin seinem Herren auß dem Thurn. Vnnd stigen beide an Hasengarnen vber die Mauren hinauß, vnd kamen für die Porten zu Hohengerolßeck. „Dieser Herr von Gerolzeck hett vier Söhn, vnd sein Ehlich Weib in leben. Da beschickt bemelter Herr seine Sön, er hett mit jnen allein zu reden. Als nun die Sön zu jrem Vatter für die Porten kamen, eröffnet er jhnen, daß er ihr Vatter were, vnnd wie es jhme inn gemelter Zeit ergangen. Er was aber inn den zweien Jaren in der gefängknus so gar vngestalt, vnd verandert worden, das jnen seine Sön nicht kanten, vnnd vermeinten er gieng mit betrug vmb, vnnd sagten jhr Vater wäre längst todt. Als nun der Vatter sahe, daß ihn seine Sön nicht erkanten, da begert er das jr Mutter, sein Gemählin, zu jhm keme, als auch geschahe ; vnd wiewol sein gestalt sich gar geändert, das jnen sein Gemahl an der Gestalt nit erkennen konte, sagt er doch jr so viel heimliche warzeichen, das sie jnen erkant, vnnd fiel jhme vmb den Halß, mit grossen Freiden, nach wandte sich die Fraw zu jren Sönen, vnnd sprach, jr sollent mahl ist. „Als nun solches die Sön vernamen, fielen sie jrem Vatter zu füssen, vnd baten vmb verzeihung, vnd nach etlichen tagen, schriben die gemelten Herren jre Fr reundtschafft, Lehemannen, verwandten vnd zugehörigen, erzehlten vnd klagten jnen, wellher gestalt der Herr von Lügelhart gehandlet, vnd den alten Herren von Gerolzeck in gefängknus gehabt, in meinung das er nimmermehr ledig werden, sonder inn gefängknus sterben solte. Darumb zogen die Herrn von Gerolbeck mit jren verwandten für das Schloß Lügelhart, gewonnen vnnd zerbrochen da ,s wie man solches noch an der Burgstall, so die Herrn von Gerolzeck inhaben, sicht. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
811;5;120;Der Brudermörder;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;"Der Brudermörder. Auf den drei Schlössern bei Zabern hausten vor alten Zeiten Der älteste war ein wilder, habgieriger Geselle, der nach dem Gut seiner Brüder trachtete, und was er nicht durch böse List an sich bringen konnte, durch Gewalt zu erringen strebte. Er beschloß, damit zu beginnen, seinen zweiten Bruder aus dem Wege zu räumen, doch also, daß er jeden Verdacht von sich ent= fernte. Als sie nun eines Tages mit einander auf der Jagd waren, brachen plößlich einige im Dickicht verborgene Kriegsknechte hervor, Augen zu und führten ihn gefesselt nach Hoh-Barr. Hier ließ ihn der grausame Bruder vermittelst eines Haspels in einen tiefen, wasserleeren Brunnen versenken. Der Koch des Schlosses hatte den Auftrag, ihm da jeden Tag ein Stück verschimmeltes Brod und einen Trunk stinkendes Wasser zu bringen. Die Gattin des unglücklichen Gefangenen, eine Edle von Wangen, fragte umsonst nach ihm bei ihren Schwägern, ließ umsonst, sowohl auf den benachbarten als auf den entferntern Burgen trübte Wittwe. Der älteste Bruder wurde indessen schleunigst in das kaiserliche Heerlager berufen, um wider die Ungläubigen zu kämpfen. Wäher der Abwesenheit seines Herrn wurde der Koch von Gewissensbissen gequält und fühlte ein tiefes Erbarmen mit dem armen Gefangenen. Er reichte ihm bessere Kost und frisches Wasser, auch ließ er ihm einen mit Laub gefüllten Korb in den Brunnen hinab, damit er sich ein weicheres Lager bereiten könne. So fristete er ihm sein elendes Leben während dreier Jahre. Da lief die Nachricht ein, daß das Heer, in welchem sein Herr diente, bald zurückkehren werde, und er beschloß, den schon so lange unschuldig Leidenden zu befreien . In einer finstern Nacht ließ er einen starken Korb in den Brunnen und rief dem Gefangenen zu, sich in denselben zu sehen. Glücklich brachte er ihn an die so lang entbehrte freie Luft, schor ihm Haupt und Bart und ließ noch in selbiger Nacht seine Gattin auf das Wiederfinden ihres Mannes schwächt und entstellt, in ihren Armen. Das siegreiche Heer war zurückgekehrt und mit ihm der Ritter von Hoh-Barr. Seine Rückkehr zu feiern, ließ er gleich des folgenden Tages ein großes Mahl veranstalten, wozu er Nachbarn und Freunde, sowie auch seinen jüngsten Bruder einlud. brechen des Brudermordes, und ein Ritter, der um den des Herren von Hoh-Barr's böse That wußte, fragte ihn, welche Strafe er einem Brudermörder zuerkennen würde. „Ich würde ihn auf der Stelle durchbohren, "" sagte dieser. — „ Ihr habt Euch selbst gerichtet, "" rief der Ritter, zog sein Schwert, ein Gleiches thaten auch die andern Gäste, und der Unglückliche fiel von allen Seiten verwundet todt zur Erde nieder. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
812;5;121;Die Horn-Bruderschaft auf Hoh-Barr;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;Die Horn-Bruderschaft auf Hoh-Barr. er sich zu: Heinrich von Bobenhausen, Großmeister des deutschen Ordens, Friedrich Herzog von Sachsen, die Grafen von Salm, von Nellenburg und einige andere. Später kamen noch dazu : die beiden Pfalzgrafen Reinhard und Georg Johann, Leopold von berg, Ortenberg, Lichtenstein, Limburg. Wer in den Orden aufgenommen werden wollte, mußte ein Horn, welches, nebst dem Namensverzeichniß der Mitglieder der Gesellschaft, noch bis zur ersten Revolution in Zabern aufbewahrt geben. Auf dem ersten derselben stand folgende Inschrift : India remota cornu dedit, da Deus præsens præsidium huic arci, tuoque favore cornu illius evehe. Auf dem zweiten : Reperi destitutum, relique munitum, maneat tibi tuta custodia. Auf dem dritten : Non minor est virtu ,s quam quærere, parta tueri. Der Herzog von Bassompierre berichtet in seinen Memoiren, liegen mußte und während zwei Jahren keinen Wein trinken, ja nicht einmal den Geruch desselben ertragen konnte. Später scheint ihm jedoch dieser Abscheu vor dem edeln Getränke wieder vergangen Schlosse war und mit den Brüdern tüchtig zechte. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
813;5;122;Die Panduren auf Hoh-Barr;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;"Die Panduren auf Hoh-Barr. theiligt waren. Es handelte sich darum, ob Maria Theresia, Karls Tochter, oder Karl Albrecht, Kurfürst von Baiern, den Thron von Oesterreich besteigen sollten. Frankreich gewährte dem legtern Hülfe an Geld und Truppen und wurde somit in den Krieg verwickelt. Das Elsaß wurde nun mit Kriegsschaaren beseßt. Marschall und von da nach Straßburg. In demselben Jahre kamen der berüchtigte Panduren-Obrist, nahmen. flohen; nur der Sohn des Pächters, ein junger, beherzter Mann, blieb zurück. Er hatte den höchsten Felsen vermittelst einer Leiter erstiegen und dieselbe nachher hinaufgezogen. Eine Ziege, welche er mitgenommen, nährte ihn mit ihrer Milch. Er war auf seiner Felsenhöhe vor den Geschossen der Feinde geschüßt und konnte doch mit Steinwürfen mehrere derselben verwunden. Nach einigen Tagen hielten es die Panduren für unnöthig, den kecken Jüngling länger zu bekämpfen und verließen das Schloß. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
814;5;123;Der St. Veits-Tanz;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;Der St. Veits-Tanz. heit, deren Entstehung dem Einflusse des Teufels zugeschrieben wurde, zeigte sich bei einzelnen Eremiten und in Klöstern schon früh. und Mädchen plöglich von dieser seltsamen Tanzwuth ergriffen, daß fie vier Stunden weit von der Stadt unaufhaltsam forttanzten und am andern Tage von ihren Eltern auf Wagen zurückgebracht werden mußten. Specklin berichtet : In Straßburg überfiel diese Krankheit mehrere Hunderte davon befallen wurden. Der Magistrat öffnete Gerüste und bestellte eigene Leute, die stets mit ihnen mußten um ihnen aufzuspielen. Es half aber alles nichts. Viele tanzten sich zu Tode. Da schickte man sie hinter Zabern zu St. Veit, zum hohlen Steine, auf Wagen. Dort gab man ihnen Kreuze und rothe Schuh und machte Meß über sie. Das half fast allen. Diese Sucht kam vielen Leuten an, denen man St. Veitstanz fluchte. Noch jest pilgern Personen, welche an der fallenden Sucht leiden, zu dieser Kapelle. Manche derselben stellen, nachdem sie zu St. Veit gebetet und ihm geopfert haben, ihre Stöcke an den Weg, nimmt, auch die Krankheit mit sich fortnehme. Hysterische und unfruchtbare Weiber opfern dem Heiligen eiserne Kröten. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
815;5;124;Die Dame von Greifenstein;NoCategorie;NoGroup;Zabern;7.55485958914;48.8864927658;"Die Dame von Greifenstein.Jahren gewohnt war, jeden Sonntagmorgen auf das westlich von der Stadt, am Eingange des schönen Zornthals gelegene Schloß Greifenstein zu gehen. Er sezte sich dort auf einen Felsen, zog ein Flaschenett heraus und fing an, ein Liedchen zu spielen. trümmerten Thurme eine weiß gekleidete Dame, die ihn auf der Flöte begleitete. Der Glaser war wohl Anfangs über diese seltsame Erscheinung betroffen, allein er gewöhnte sich nach und nach daran, so daß er einmal, als er die Dame wieder am schwindelnden Rande des Thurmes erblickte, den Muth faßte, derselben zuzurufen : „ Gebt die Dame, ich könnte mich in die Tiefe des Thales stürzen, um vorstellen könnt, "" entgegnete die Ge`alt, „ ich habe im Grab keine Ruhe. Als ich noch auf der Welt war, war ich eitel und habgierig : ich häufte Schäße auf Schäße und verbarg sie in dieser Burg; auch brachte ich auf ungerechte Weise die Wiese an mich, die man von meinem Namen Helena noch jezt Helematt nennt. Allein meinem Leiden kann ein Ziel gesezt werden. Der Fluch des Himmels verwandelt mich um meiner Sünde willen jeden Freitag scheinung zu küssen und den goldenen Schlüssel, den ich im Mund habe, zu nehmen, der erlöset mich; ihm gehört ein Drittheil von den reichen Schäßen, die in den Felsenhöhlen verborgen sind ; die beiden andern muß er zu milden Stiftungen verwenden. "" Diese Worte und der ängstlich flehende Blick, welchen die Dame auf den Freitag ihre Erlösung zu unternehmen. Er erschien auch in der That zur angezeigten Stunde. Als augen auf dem Felsen erblickte, verlor er allen Muth und lief in ängstlicher Eile den Berg hinab. stein, und spielte auch nicht mehr auf seinem Lieblingsinstrumente. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
