sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
135;2;53;53;Das Kloster Klausen;NoCategory;NoGroup;Trier;6.63935;49.75565;"Von Piesport aus windet sich ein steiler Weg bergan, 
er führt den Wanderer in etwa einer Stunde nach 
Klausen, das einsam und friedlich an einem gegen den 
Salmenbach gekehrten Abhang sich hinlagert. Es ist ein 
Wallfahrtsort, ein wunderthätiges Marienbild hat dorthin 
zählt vom Ursprung dieser Wallfahrt folgende Legende : 
mann, namens Eberhard. Ihn trieb es unwiderstehlich, der 
heiligen Maria etwas zu stiften, vielleicht gar eine Kirche. 
Zu Trier schenkte man ihm ein Bild der schmerzhaften 
Mutter Jesu, ein Glöcklein und einen Leuchterstock. Da 
baute er ein Heiligenhäuschen und sich selbst ein Häuslein 
daneben. Wie nun daselbst mehrere Heilungen geschehen 
waren und sogar der Ritter Gottfried von Esch aus Dank 
vor dem Bild hatte eine Messe lesen lassen, da erregte dies 
den Neid der Geistlichkeit. Wie aber Eberhard gar den 
Bau einer kleinen Kirche begann und dem von Trier gen 
Koblenz reisenden Kardinal Cusanus den Bau zeigte, da 
schalt dieser sein Beginnen eitel Thorheit und Aberglauben. 
Cusanus aber erkrankte in Koblenz bei seiner Schwester, 
der Schulheißenfrau Breyfigerin, und wie er so da im 
Fieber lag, reute ihn sein hartes Wort, das er zu dem 
stüßte den Kirchenbau. Der ward nicht ohne Wunder 
vollendet, denn als Eberhards Fäßchen leer war, aus dem 
ei den Bauleuten zu trinken geben wollte, da füllte es sich 
von selbst wieder, also daß man noch heute in dortiger 
Gegend sich ein Eberhardsfäßzchen zu wünschen pflegt. Cufanus. 
aber ward wieder gesund. Eberhard ist später in seinem 
Kirchlein, Eberhardsklaufen genannt, beigeseht worden. Ehe 
zehn Jahre um waren, stand auch ein Kloster da, von 
Augustinermönchen bewohnt. In der französischen Zeit 
wurde die Eberhardsklause aufgehoben, und das Kirchlein 
ist seitdem die Pfarrkirche der Nachbarorte. Bei Klausen 
im polnischen Erbfolgekrieg. Es galt damals, die Franzosen 
aus dem Erzstifte Trier zu vertreiben : die kaiserliche und 
Reichsarmee fammelte sich bei Mainz, ging über Bingen, 
Breßenheim, Stromberg, Kirchberg, kam bei Bernkastel an 
die Mosel und marschierte dann auf dem linken Flußufcr 
weiter aufwärts. Zweitausend französische Grenadiere 
traten am Salmbach ihnen entgegen, es war am 20. Oft. 
samte französische Armee zog es daraufhin vor, bis ins 
Luremburgische zurückzuweichen. Da kam der Friedensschluß 
dazwischen. 
";Geschichten und Erzählungen des Moseltals
136;2;54;54;Ein Wunder durch das Gnadenbild zu Klausen;NoCategory;NoGroup;NaN;0.0;0.0;"burgischen hat einmal im Zorn zu ihrem fünfjährigen 
da ist das Kind fortgelaufen, über Berg und Thal, durch 
Wälder, wo Füchse und Wölfe heulen und der Sturmwind 
braust. Die Mutter hatte ihres Zornes längst vergessen, 
aber das Kind war verschwunden : umsonst, daß sie überall 
sucht in Haus und Feld, im ganzen Dorf, das Kind blieb 
fort. Die Nachbarn begehen andern Tags die ganze Flur, 
man durchfragt alle Dörfer in der Runde : das Mägdelein 
bringen. Drei Tage lang war das Kind schon fort, und 
am vierten Tag, wo das Meßopfer zu Klausen vollbracht 
werden sollte, geht die Mutter, begleitet von Freunden und 
Nachbarn, nochmals in den Wald. Und gegen zehn Uhr, 
eben in dem Augenblick, als der Priester zu Klausen für 
des Kindes Wohl das Dreimalheilig spricht, da hören sie 
aus dem Dickicht eine fröhlich singende Stimme. In 
höchster Aufregung biegt die suchende Schar die Weste 
der einen Hand und einen grünen Zweig in der anderen. 
Wo kommst du her?"" fragen gleichzeitig viele Frager, wo 
hast du gesteckt ? was hast du gegessen?"" Das Kindlein 
antwortet: Ich war ja mit der Mutter, sie hat mich ja 
geführt, ein Licht trug sie in der Hand, ein weiß Hündlein 
lief uns zur Seite."" Da sagten alle : das ist nimand 
anders gewesen, als die heilige Maria, wie könnte sonst das 
Mägdlein vier Tage ohne Speise geblieben sein und frisch 
und gesund sein, dazu herzensfroh und getrost in dem 
wilden Walde ? Und führten es dankbar und selig wieder heim. 
";Geschichten und Erzählungen des Moseltals
137;2;55;55;Noch ein Wunder durch das Klausener Gnadenbild;NoCategory;NoGroup;Nanzig;0.0;0.0;"dem Kühnen vor die Stadt Nanzig gezogen war und jede 
frau Zimburgis, sie wolle gen Klausen eine Wachskerze 
opfern, so schwer wie ihr Engelbert wiege samt Harnisch 
und Waffeu. Und am zweiten Tage danach kommt ein 
Bote und berichtet, ihr Gemahl sei heil in Straßburg, 
wenn auch gefangen, die Feinde begehrten hohes Lösegeld. 
Das gab die Gräfin mit Freuden und gab auch die Kerze, 
was keine Kleinigkeit war, denn Graf Engelbert war ein 
überschwerer Mann. Und so leuchtete die Riesenkerze an 
die hundert Jahre lang jedesmal an den höchsten Festen, 
bis einmal zur Nachzeit Diebe in die Kirche einbrachen. 
Die zündeten zu dem Werke der Finsternis die geweihte 
Kerze an, doch beim Weggehen ließen sie sie ruhig brennen. 
stahl, aber nicht zugleich, daß die Kerze brannte. Erst nach 
mehreren Wochen entdeckte man durch Zufall den Schaden, 
denn der Docht war immer tiefer hineingebrannt, das 
äußere Wachs aber war stehen geblieben und bildete eine 
Ringmauer um die Flamme. Die Kerze war hohl bis 
unten hin und konnte fortan nicht mehr dienen. 
";Geschichten und Erzählungen des Moseltals
138;2;56;56;Minheim. Die Marienrosen;NoCategory;NoGroup;Minheim;6.93692;49.86493;"Zu Minheim hing am Waldesrande an einem Baume 
lange Zeit ein Marienbild, und rund herum sprossen wilde 
Rosen und umrankten das Bild. Ein Mägdlein aber kniete 
dort jeden Tag und flocht die Rosen zum Kranze uud seßte 
den der lieben Maria aufs Haupt, und dem Jesuskindlein 
gab sie einen Rosenstrauß in die Hand. Und weil das 
Mädchen so fromm war, so blühten die Rosen immer fort 
ein, und jeden Tag kniete das Kind da und flocht jeden 
Tag sein Kränzlein. Da wurde das Mägdlein krank, und 
die Krankheit wurde immer schlimmer, also daß es das 
Bett nicht verlassen konnte. Es blieb aber geduldig und 
gottergeben, und jammerte es nur das eine, wer nun die 
liebe Maria schmücken sollte, wenn es stürbe. Und in 
diesem Gedanken ist es eines Tages selig entschlummert. Wie 
im Winter der Rosenhecke Blumen entblüht, weiße und 
rote, und hatten sich an dem Bilde emporgerankt. Und 
wie man das Mägdlein zu Grabe trug, da schmückte ein 
weißer Rosenkranz seine Stirn, und ein roter Rosenstrauß 
lag auf seinem Herzen. 
";Geschichten und Erzählungen des Moseltals
139;2;57;57;Ohligsberg, Winterich und Filzen;NoCategory;NoGroup;Winterich;0.0;0.0;"Oberhalb Winterich, an dem rechten Moselufer, erhebt 
sich der Ohligsberg ; den Namen hat er von einer Kapelle 
zum Delberg, die dort steht. Auf diesem Berge wächst 
bei duftig und zart. Der anstoßende Neuberg, der sich ein 
Bachthal entlang zieht, ist dem Ohligsberger nahe verwandt 
und geht im Handel gemeiniglich als solcher. Die beiden 
Berge sind nicht sehr umfangreich und bringen in guten 
schließlich Riesling, der Boden ein höchst bröckliger Schiefer. 
Etwas moselabwärts von Winterich liegt Filzen und dabei 
ritenordens, um 1450 gestiftet. Berühmt war das Kloster 
niemals. In einem Visitationsberichte von 1569 heißt es, 
würben sich durch harte Arbeit Unterhalt und Kleidung. 
Zwei seien auch abtrünnig geworden, die Frmina habe einen 
Schneider aus Bernkastel geheiratet und die Susanna 
wohne mit ihrent Mann in Veldenz. So ist die Aufhebung 
des Klosters wohl nur von wenigen bedauert worden; die 
Kirche ist Pfarrkirche geworden, die andern Gebäude sind 
Privatbesit. 
";Geschichten und Erzählungen des Moseltals
140;2;58;58;Der Brauneberg;NoCategory;NoGroup;Brauneberg;6.98127;49.90583;"Auf dem linken Moselufer zieht sich von Kesten und 
Monzel bis zur Mündung der Liefer hin ein gleichmäßig 
sanft zur Mosel sich abdachender, dabei hoch ansteigender, 
ganz mit Reben bedeckter Berg, das ist der weltberühmte 
Brauneberg. Die Mosel fließt hier nach Nordosten, so 
daß der Abhang des Braunebergs gegen Südost liegt, also 
der Morgensonne und Mittagssonne zugewandt. Dusemond 
liegt gerade dem Brauneberg gegenüber. Der Boden ist 
leicht, darum gedeiht hier außer dem Riesling besonders 
jahren der größere Teil des Brauneberger Weines minder 
voll und schwer wie die reinen Rieslinglagen von Piesport, 
Graach, Bernkastel und Zeltingen. Der Brauneberg ist so 
ausgedehnt, daß in guten Jahren 800 Fuder daselbst 
wachsen können. Die Orte Filzen, Dusemond Mülheim, 
und Lieser teilen sich in den Besit des kostbaren Berges. 
Auch die Gemarkung des Dörfchens Monzel, das an dem 
obern Ende des Brauneberges auf der Höhe liegt, rechnet 
sich noch gern zum Brauneberg. 
Uebrigens werden gerade die gefeiertsten Weinlagen 
gerne mißbraucht. Jeder Kräger, besonders draußen im 
Lande, fern von der Mosel, möchte gern die Ehre haben, 
im Brauneberg gewachsen zu sein, und so ist es geschehen, 
daß auf den Weinkarten der Name dieses Königs unter 
kunft beigelegt wird. Dem Zeltinger gehts gerade so. 
Der Kenner läßt sich darum aber nicht täuschen, er lächelt 
darüber nur, und wo ihm richtiger, echter Brauneberger 
ungsvoll und in andächtiger Stimmung das Glas zum 
Munde. 
";Geschichten und Erzählungen des Moseltals
141;2;59;59;Die Grafschaft Veldenz;NoCategory;NoGroup;Veldenz;7.02206;49.88867;"Bei Mülheim an der Mosel führt ein liebliches 
Wiesenthal, vom Hinterbach durchflossen, den Wanderer in 
einer halben Stunde nach dem Flecken Veldenz, den die 
Burgruine Veldenz von waldiger Höhe überschaut. Die 
fränkischen Könige von Austrasien verliehen dies Thal der 
Kirche von Verdun und zwar ausdrücklich deshalb, weil 
jene Kirche kein Gebiet hätte, wo sie ihren Wein hernehmen 
könnte. Diese Bemerkung der alten Urkunde öffnet uns 
überhaupt die Augen über den Weinbau im Mittelalter 
und den Umstand, daß soviele einzelne Höfe und Dörfer 
an der Mosel oft weit entfernt liegenden Kirchen und 
Klöstern vergabt wurden. Das Bedürfnis des christlichen 
Gottesdienstes, zum Meßopfer Wein haben zu müssen, war 
hunderten schon zu einem reichen Weinbaugebiet gemacht hat. 
Die Grafen des Nahegaues besaßen zur fränkischen 
viele Dörfer im Nahegebiet, sie waren es, die auch Veldenz 
liegende Verdun eines starken Verwalters seiner Güter : 
mäßig eintrafen. In Veldenz herrschten also eine Reihe 
mahlin zugleich mit dem Markgrafen von Baden Erbe der 
Grafschaft Sponheim. Nachmals kam durch Heirat und 
folgedessen bis auf den heutigen Tag in dem zwei Stunden 
langen und anderthalb Stunden breiten Ländchen Veldenz 
die Bewohner vorwiegend evangelisch sind, und zwar in den 
Ortschaften Mülheim und Dusemond an der Mosel, sodann 
in Veldenz und drei andern. 
Im dreißigjährigen Kriege hatte Kurtrier versucht den 
katholischen Gottesdienst in Veldenz wieder einzuführen, aber 
im westfälischen Frieden wurde bestimmt, daß es bei der 
Reformation sein Bewenden müsse haben, sintemal im Jahre 
nionskammern auch Veldenz französisch werden, jedoch dem 
reichs anerkenne; der Pfalzgraf Leopold Ludwig, der das 
lang zu Straßburg, bis endlich die sponheimischen Lande und 
mit ihnen Veldenz an Deutschland zurückgegeben wurden. 
pfälzisch und blieb es bis zur französischen Revolution. 
";Geschichten und Erzählungen des Moseltals
142;2;60;60;Der Treuring. Eine Sage aus Veldenz;NoCategory;NoGroup;NaN;0.0;0.0;"Ein Ritter aus Veldenz war in den Kampf gezogen 
geben. Wie er aber gar nicht wiederkam und die Maid 
gar so viel um ihn weinte, da wollte ihre Mutter sie 
trösten und sagte : „ Gib mir den Ring her, denn da ist 
ein Zauber drin, dein Ritter ist tot, und du sollst nicht 
dein ganzes Leben um seinetwillen vertrauern. “ 
Und die Mutter nahm den Ring und warf ihn in den 
tiefen Brunnen. Aber nach wenig Tagen, als die Magd 
lein mit aus der Tiefe. Da sagte die Mutter : „Bricht 
Wasser nicht den Zauber, dann wird es die Erde thun,“ 
und vergrub den Ring im Garten. Aber wie im Sommer 
blühende Bohnen sich an der Laube emporrankten, da 
.hielt eine Bohnenranke den Ring umschlossen, und er 
wuchs mit der Ranke in die Höhe, bis das Mädchen ihn 
glißern sah und ihn wieder an den Finger that. Da 
wurde die Mutter gar zornig und sagte : „Das Feuer kann 
auch den stärksten Zauber lösen, wir wollen das Ringlein 
ihren Ring nicht lassen und lieber zeitlebens weinen. 
Wie nun die Mutter gewaltsam die Tochter zum Herde 
riß, da ging die Thüre auf, und der totgeglaubte Bräutigam 
war wiedergekommen, und die Traurigkeit war auf immer 
verschwunden, ohne daß der Zauber gewaltsam gebrochen ward. 
";Geschichten und Erzählungen des Moseltals
143;2;61;61;Johannes von Liefer;NoCategory;NoGroup;Mainz;8.2791;49.98419;"Von Liefer, seinem Geburtsorte, hat ein berühmter 
genommen: Johannes von Liefer. Als Geistlicher in Mainz 
er der Ratgeber des dortigen Erzbischofs, auch sein 
gabe haben sollte, die Kirche an Haupt und Gliedern zu 
reformieren. Dort vertrat er, gleichwie sein Freund, der 
berühmte Nikolaus von Cues, die Auffassung, daß die 
Konzilien über dem Papste stünden. Die Beschlüsse des 
Kurvereins zu Rhense 1446, wonach die Kurfürsten dem 
Papste Eugen IV. die Anerkennung auf so lange_ver= 
weigern, bis er die Obmacht der Konzilien anerkannt 
habe, sind von Lysura entworfen worden. Der Sieg der 
in, Basel versammelten Väter schien nicht mehr zweifelhaft, 
da gab des Papstes Geheimsekretär, Aeneas Sylvius 
Piccolomini, der spätere Papst Pius II., seinem Herrn den 
Rat, er möge den Kurfürsten von Mainz umzustimmen 
teilt, und das Gift ward aus dem Kurverein ausgedrückt, 
d. h. alles aus den Beschlüssen entfernt, was dem Papste 
anstößig war. Die bisherigen Gesinnungsgenossen der 
beiden berühmten Moseler aber sagten: 
Cusa, Lysura pervertunt omnia jura d. h. 
Cues und Lieser die zween das Recht von Grunde verdrehen, 
denn auch Nikolaus von Cues hatte sich wieder auf die 
und liegt in der Karthaus bei Mainz begraben. 
";Geschichten und Erzählungen des Moseltals
144;2;62;62;Bernkastel;NoCategory;NoGroup;Bernkastel;7.07664;49.91602;"Nicht groß, aber doch sehr stattlich und altertümlich 
stellt sich das jezige Kreisstädtchen Bernkastel dar. Eng 
nur ist der Raum, der zwischen Mosel und Gebirge bleibt, 
aufklettern. Einst schirmten feste Mauern, mit acht Türmen 
bewehrt, die Stadt, darunter die weitberühmten beiden 
Mandattürme, die von den Franzosen abgebrochen wurden, 
werten. Auf stolzer Höhe mofelaufwärts heben sich die 
Trümmer der Bernkasteler Burg. Der Name des Ortes 
kommt zuerst im 7. Jahrhundert beim Weltbeschreiber von 
Ravenna vor, und zwar als Princastellum, es scheint also 
dem Namen nach zu urteilen eine deutsche Gründung zu 
wähnt, indem sich Adalbero, der zu Gunsten Poppos auf 
die Würde eines Trierer Erzbischofs verzichtete, als Herr von 
Sierk, Saarburg und Bernkastel bezeichnet. Damals scheint 
worben zu haben. Nach und nach aber fettete Trier den 
Ort immer fester an sich ; im Jahre 1277 baute Erzbischof 
Heinrich von Vinstingen die Burg neu auf, und Boemund, 
fein Nachfolger, zierte sie mit Sälen, Kemenaten, Türmen 
und Brustwehr, ließ auch dem Ort, den die Burg beschüßte, 
verleihen. 
Im 30jährigen Kriege hat 1639 die verbündete 
schwedische und französische Armee, über Kreuznach und 
Kastellaun herrückend, die Burg beschossen. Was jedoch die 
Kriege verschont hatten, das endete kläglich durch eine 
elende Feuersbrunst. „Im Januario des Jahres 1692,"" 
brannte. Seiner kurfürstlichen Gnaden an Raritäten, schönen 
thaler wert Schaden geschahe. "" Bei der Anwesenheit des 
Kronprinzen von Preußen, späteren Königs Friedrich 
meinde ihm die Burgruine geschenkt. Der Name aber der 
Burg ist Landshut, so wird sie schon in einer Urkunde aus 
dem Jahre 1504 genannt, die der Erzbischof Jakob II. 
ausgestellt hat. 
";Geschichten und Erzählungen des Moseltals
145;2;63;63;Der Bernkasteler Doktor;NoCategory;NoGroup;Bernkastel;7.07664;49.91602;"Gleichwie der Erzbischof Boemund I. von Trier sein 
Herz Bernkastel zugewandt hatte und die Burg herrlich 
ausbauen ließ, so weilte auch 50 Jahre später, Boemund II. 
gern in dem schönen Moselstädtchen. Es geschah aber, daß 
er schwer krank darniederlag und die Aerzte ihn aufgegeben 
hatten. Da versprach er großen Lohn dem, der ein Mittel 
schlichter Bernkasteler Bürger den Burgweg keuchend hinan 
und trug auf seiner Schulter ein Fäßlein; und er begehrte 
Einlaß in die Burg, vorgebend, er sei der rechte Doktor 
für den hohen Kranken. Wie man ihn nun vorgelassen 
hatte, da lockerte er den Spunden und stieß einen Krahnen 
in sein Fäßlein und ließ einen goldenen Wein laufen, den 
er leuchtenden Auges dem Erzbischof kredenzte. ""Wer den 
Wein da trinkt,"" so sagte er, der muß gesund werden, das 
ist der rechte Doktor."" Und wie denn Schwerkranke alles 
probieren, wenn auch nur ein Schimmer von Hoffnung 
darum spielt, so nippt auch Herr Boemund von der selt= 
samen Arznei, nippt und nippt und schlürft dann und trinkt 
endlich in langen Zügen und leert den Becher und sagt: 
Wein aber führt bis auf den heutigen Tag den Namen 
Bernkasteler Doktor"" und wächst moselabwärts von Berns 
kastel auf dem nach Süden gelegenen Hang, der gegen den 
mund später dem erzbischöflichen Stuhl entfagte, er wohl 
weislich vorher, am 12. Jan. 1366 von seinem Nachfolger Kuno 
von Falkenstein es sich schriftlich geben ließ, daß er sich aus 
der Bernkasteler Kellnerei zwanzig Fuder Wein mitnehmen 
dürfe. Denn er wollte seines Doktors im Alter nicht 
entbehren. 
";Geschichten und Erzählungen des Moseltals
