sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
599;4;67;Die gebannten Kriegsheere;NoCategorie;NoGroup;Sennheim;0.323907540392;49.0163802116;Die gebannten Kriegsheere. Auf dem Ochsenfelde oder Lügenfelde hört man oft zu nächtlichen Stunden dumpfes Waffenklirren. Da liegen in ruchten Söhne Ludwigs des Frommen, die ihren Vater Wanderer, welche über die Haide ziehen, werden oft von einzelnen Kriegern in rasselnden Harnischen und Waffengezeuge begleitet, bis in die Nähe von Sennheim oder Thann. Eines Tages öffnete sich vor einem Bewohner der Umgegend eine solche Höhle, und ein Kriegsmann, welcher aus seinem langen schweren Schlaf erwachte, redete ihn an und verkündete ihm den Zeitpunkt, an welchem der schreckliche Bann für ihn und seine Gefährten aufhören solle. Eines Tages ging die Tochter eines Bäckers über das Ochsenfeld, um das Brot auf den Markt nach Thann zu tragen. Sie begegnete einem ritterlich gekleideten Manne, der ihr den ganzen Vorrat abkaufte und sie mit altem, längst außer Gebrauch gekommenen Gelde bezahlte. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
600;4;68;Kaiser Barbarossa unter dem Bibelstein;NoCategorie;NoGroup;Sennheim;0.323907540392;49.0163802116;Kaiser Barbarossa unter dem Bibelstein.Mitten auf dem Ochsenfelde soll ein Feldstück liegen, der Bibelstein genannt. Darunter siht der Kaiser Friedrich I., Barbarossa , lebendig, und wenn es ganz stille rings umher ist und man das Ohr an den Stein hält, so hört man, wie ihm der Bart wächst. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
601;4;69;Der Freier auf Freundstein;NoCategorie;NoGroup;Weile br ei Thann;0.0;0.0;"Der Freier auf Freundstein. Ein junger Graf von Geroldseck war von dem Liebreize des Fräuleins von Freundstein also ergriffen worden, daß er um ihre Gunst warb ; allein er erhielt von ihr feinen günstigen Bescheid. Nun wandte er sich an ihren Vater ; aber auch von diesem ward ihm eine abschlägige Antwort gegeben. Außer sich, ob des gekränkten Ehrgeizes, beschloß er, nun durch Gewalt zu erringen, was man ihm auf sein dringendes Begehren verweigerte. An der Spige einer Schar von Kriegsleuten rückte er vor das Schloß und griff dasselbe an. Die überraschte Besaßung war zu schwach dem gewaltigen Andrang der Stürmer auf längere Zeit Widerstand zu leisten und mußte sich ergeben. Schon ritt der Sieger laut jubelnd im Gefühl seiner baldigen Rache mit seiner Schar über die Fallbrücke, da preßte der greise Vater in wilder Verzweiflung seine Tochter in die Arme, bestieg mit ihr sein Streitroß und stürzte sich also über die Brustwehr des Burgwalls ins tiefe Tal hinab. waltigen Belchenkopfe gegenüber, empor, und zeugen von der Macht seiner einstigen Bewohner. Aber in stillen Nächten hört man oft um die öden Mauern Pferdegetrappel und Hufschlag ertönen; das ist der Ritter von Freudenstein, der mit seiner Tochter um das Schloß reitet ; der Geroldsecker sprengt hinter ihnen her, unermüdlich, und kann die Braut nicht erreichen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
602;4;70;Die Feldmesser auf dem Belchen;NoCategorie;NoGroup;Großer Belchen;0.0;0.0;Die Feldmesser auf dem Belchen. Auf dem Gipfel des Großen Belchen sind viele Feldmesser gebannt, welche bei Lebzeiten die Leute um ihr Gut betrogen haben. jenigen, welche ihn besteigen wollen, lange Zeit in der Frre herum und lassen sie auf unwegsame Orte, an sumpfige Stellen geraten. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
603;4;71;Die Gespenstertiere im Belchensee;NoCategorie;NoGroup;Großer Belchen;0.0;0.0;"Die Gespenstertiere im Belchensee. bedeckten Forelle, welcher ein Tannenbäumchen aus dem Rücken wächst. bach liegt e, in großer Wulchenbruch, dahero ei un ngestimmetes wetter undt ein erschröckliches Wasserwerkh entstanden, auff welchem Wasser ein grausamer Trach herundter geschwummen. Do nun das Wasser vergieng, da war der graussame Wurm zwischen Isenheimb undt Merren auf das Landt khummen, welcher großen Schaden thete an Mentschen undt Vieh; niemand dörfte sic uh nterstehn, an ihne zu wagen; dennoch wurde er endlich von behertzten Leithen angegriffen und mit großer Mühe und Arbeit umgebracht. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
604;4;72;Wie Gebweiler gerettet ward. 1448;NoCategorie;NoGroup;Gebweiler;7.21013500007;47.9096692207;"Es schmeckhete disen Frantzösischen undt Engelländtischen Völckherren der Elsässer Wein, den sie genuegsam ohne Geld khauffen khundten, also wohl, daß sie gedachten noch länger darin zu verbleiben ; aber ehe sie sich in die Winterquartier begaben, kamen die Schinder ' in das Elsas hinundter, verharent eine Zeit lang zu Engisheimb, als dan kamen sie undt nahmen Ruffach dridte Mal solten stürmen niemandten, zu verschonen, so haben sie sich endtlichen auch mit Beding ergeben miessen. unvermuethendter Weis, weil man geglaubet sie hielten sich iegundt Volk die französischen Truppen, welche nach der Schlacht zu St. Jakob, bei undt nach Mitternacht um die drey Uhren gegen den Tag, kamen sie und legten Leitheren an die Ringmauwern auswendtig gegen der hinderen Badstuben, undt stigen auff die Mauwren ; und als die Mauwr mit Stein belegt ware, da fielen die Stein auff das Gerüst, das es ein grosses Geboldter und Getös von sich gabe, ab welchem die Wächter erwachten ( dan sie hatten sich in die Vadstuben in die Wärme gelegt, weilen es selbige Nacht sehr kalt ware) ; die Wächter fiengen an zu schreiwen und machten wacheten, und luffen alle dem Geschreüw zu. ""In dessen aber war ein wachers Weib in der Statt, mit Namen Bridt Schikhin ; sie ließ ihr das Heil der Statt wohl angelegen seyn ; die selbige nahm etlich Wellen Stroh undt luff auff den Prediger Gang, zündete dasselbige Stroh an, wurffe solches mit grossem Geschreüw über die Mauwren hinaus in den Stattgraben, ab welchem ein solcher Forcht und Schräckhen undter hung Gottes. ware, haben sie nicht ohne grosse Verwundterung gesechen, das die glorwürdigiste Mueter Gottes, undt der heilige Bischoff undt Martyrer Valentinus auff der Ringmauwren mit einem großen Glang umbgeben hin undt här spaziereten, anzuzeigen, das sie die Statt undt dero Inhaber undte ihrenr Schuß undt Schirm genommen haben. Heissenstein befunden haben. Der Delphin, Dauphin, der nachmalige Ludwig XI. , König von Frankreich. thäte, hat man noch etliche Leither von sonderbarer Juvention, theils von Strickh, theils von Holz gemacht, die man zusammen legen khundte, an der Ringmanwren hangendt gefundten, die man Wuest in das Läger wo sich der Feind auffgehalten ; fundten aber niemandt mehr, dan die Feindliche waren alle darvon ge= flochen mit Hinderlassung viller Pferdt undt anderer Sachen, welches alles die Burger in die Statt gebracht undt gross Gueth hiemit gewunnen haben. den etliche darvon gefangen), sagten und bekendten offendlich, das ihnen allen nicht anders ware, als wan ein solche grosse Schaar ihnen nacheileten ; ia es hat sie gedunckhet es luffe das ganze Landt ihnen nach : ohne Zweiffel wird ihnen die seligiste Mueter nen, eine übernatürliche Forcht undt Schräckhen eingeiagt haben, welche in der Wahrheit sich also erschröckhlich erzeiget, als wie ein wolgeordnetes Kriegsheer. "" Zu Erinnerung an diese wundervolle Begebenheit wird seit jener Zeit in Gebweiler zu Ehren des heiligen Valentinus eine Messe, und zu Ehren der Mutter Gottes ein Fron Amt gesungen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
605;4;73;Des Fürsten zu Murbach jäher Tod. 1477;NoCategorie;NoGroup;Gebweiler;7.21013500007;47.9096692207;"weiler. Dan als Bartholomäus von Andlauw, Fürst mach fame, undt Nacht were, da sas er auff seinem Stuel undt redete mit seinem Kammerdiener, was ihnen angelegen war ; in dem so verlöst ihnen das Licht. Der Kammerdiener nimb die Kerzen undt wolt ein anders Liecht anzinden; undt als er es angezundten undt damit in die Stuben fame, da der Herr safe, da sache er mit grossem Schräckhen, wie das eine schwarze Kaz dem Herren [auff] dem Hals lage, die ihn verwurgt hat. Der Kammerdiener floche aus der Stuben gienge, hinab, undt erzehlete es dem ganzen Hausgesind. Man thete ihn wie man mit einem. todten Cörper thun soll, legt ihn in ein Todtensarch. In der fruhe, am Morgen, fiehrt man ihn gehn Muerbach ; er hete vier ten; alle die da waren, namb es gross Wundter ; undt da gehn Muerbach in die Khürchen kam, da thete man den Todten= bahr auff, wie es Gewohnheit war, aber es wurd leider kein todter Cörper mehr darinnen gefundten. Gott wölle uns alle gnädiglich vor dem bösen undt unversechenen Todt behieten. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
606;4;74;Der Teufel auf Hugstein;NoCategorie;NoGroup;Gebweiler;7.21013500007;47.9096692207;"Der Teufel auf Hugstein. Eine Viertelstunde vom Städtchen Gebweiler liegt auf einem niedern Hügel, der sich bis an die Straße herabsenkt, die zerfallene Burg Hugstein. ritter, die ein wüstes zügelloses Leben führten und sich mit Leib und Seele dem Teufel verschrieben hatten. fallen sein sollten, fuhr der Böse, als Kaufmann verkleidet, mit einem reichbeladenen Wägelein das Thal hinein. Kaum war er in die Nähe des Schlosses gekommen, als die Ritter über ihn herfielen, Roß und Wägelein nahmen und den vermeintlichen Kaufmann in's dunkelste Verließ der Burg warfen. Gegen Abend kam ein Knecht, um nach dem Gefangenen zu Freund, sage doch deinen Herren, daß ich durchaus nicht gewöhnt. bin, eine solche magere Kost zu mir zu nehmen, auch liebe ich Gesellschaft, und würde den Rittern die Zeit gerne durch lustige Stücklein verkürzen, wenn sie mir erlaubten, ihnen nach Tische aufzuwarten. "" Die Schloßherren, welche begierig waren, ihren Gefangenen. näher kennen zu lernen und Näheres über ihn zu erfahren, sich auch gerne die Zeit vertreiben ließen zwischen dem Humpen und dem Bette, gewährten ihm seine Bitte, und er belustigte sie in der That durch Gaukelspiele aller Art. Als nun die Mitternachtstunde vom Schloßturme herabtönte, nahm der Fremde ein blaues Fläschchen aus der Tasche und barer Gewalt und fuhr in Stücke; die Decke des Saales fiel ein, und alle Wände zitterten. Der Teufel aber ergriff die gens lag das ganze Schloß in Trümmern. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
607;4;75;Kunigunde von Hungerstein. 1487;NoCategorie;NoGroup;Gebweiler;7.21013500007;47.9096692207;"Dicht bei Gebweiler lag eins dt as jeste Schloß Hungerstein auch Ungerstein genannt, dessen Ritter dasselbe von der Abtei Murbach zu Lehen trugen. Wilhelm von Hungerstein war der Lehte des Namens, der schon im zwölften Jahrhundert geblüht hatte. Nach dem Tode seiner ersten Gattin, die ihn ohne Erben gelassen hatte, trat er, schon ziemlich bejahrt, in zweite Ehe mit Kunigunde Giel von Gielsperg, deren Familie erst im siebzehnten Jahrhundert erlosch. „Kunigunde war, "" wie das Rappoltsteiner Jahrbuch sagt, „ noch sehr jung und über die Maßen schön und grad von Leib, als kaum Eine im Lande. "" Sie hatte aber einen frechen, üppigen Sinn, ward ihrem greisen Gatten untreu und verschleuderte sein Gut. Dabei wurde sie noch durch ihre eigenen Verwandten unterstüßt und ihr Bruder Wernher von Gielsperg vermaßsich sogar, öffentlich gang zu drohen. Dadurch geängstigt, suchte der schwache Mann Schuß bei dem mächtigen Grafen Wilhelm von Rappoltste in, welcher zu jener Zeit Obersthauptmann und Landvogt im Oberelsaß und Sundgau war. „ Er bat ihn, daß derselbe ihn wider seines . Schwähers und Schwagers unbillige Gewalt schüßen und ihm Rat und Hülfe leisten wollte, damit er seiner Schuldenlast und gezogene Haushaltung führen möchte. "" Der Landvogt nahm sich des Ritters an, verordnete zur Schuldentilgung den Beschlag der Güter und wies dem Ehepaar ein Jährliches an Getreide, Wein und Geld zu seinem Auskommen an. Dem Gatten wurde statt aller Dienerschaft nur ein Knappe und ein Hausknecht, und seiner Frau eine Dienerin und eine Köchin verwilligt. Diese Beschränkung ihres einst so glänzenden Haushalts erfüllte Kunigunde mit Wut und Rache. Sie gewann die beiden Knechte und schwor ihrem Gatten Verderben und Tod. geben hatte, traten die beiden treulosen Knechte herbei und sagten ihm in den frechsten Ausdrücken, wofern er nicht augenblicklich von ihrer Hand sterben wolle, so müsse er schriftlich erklären und mit seinem Wappen besiegeln, daß er zur Büßung seiner Sünden eine Wallfahrt nach Jerusalem beschlossen habe und von seinen Verwandten hiermit Abschied nehme, indem er seine Gemahlin in ihren Schuß empfehle. Der Unglückliche widerstrebte vergebens. Kaum hatte er der Gewalt nachgegeben und den Brief unterschrieben und versiegelt, so wurde er mit einem Stricke, welchen Kunigunde mit eigener Hand herbeigebracht, von den beiden Knechten erdrosselt. Der Knappe band den Leichnam in der Nacht auf ein Pferd und warf ihn im benachbarten Walde in eine Grube, die er mit Moos und Reisig bedeckte. Den folgenden Tag öffnete Kunigunde, die ihre innere Freude unter geheuchelter Trauer schlecht verbarg, den versiegelten Brief und teilte ihn den Verwandten ihres gemordeten Gatten mit. Allein Wilhelm von Rappoltstein, welcher alsobald von der Sache benachrichtigt wurde, schöpfte Verdacht, der noch dadurchvermehrt wurde, daß man die Knechte des Ritters von Hungerstein mit Kleidern desselben geschmückt fand, und Kunigunde selbst ihr üppiges Leben nur noch in größerem Maße fortseßte. Er ließ einen Rat von Edelleuten zusammen berufen, welche die Sache untersuchten und zugleich auch den einen Knecht fest= nahmen, der die ganze Frevelthat bekannte. Der Leichnam des erdiget. Nun wurde auch die treulose Gattin eingesetzt und als säuft zu werden. Als nun Kunigunde hingerichtet werden sollte, "" erzählt das selbigen zwölf Goldgulden verheißen, wo er sie bei dem Leben williget, sie hart gebunden, daß ihr eine Ohnmacht angekommen, und alsdann ins Wasser geworfen. Ueber dem Wasser aber hat Gemeldter vom Adel mit zwei Pferden gewartet, und als die Verurteilte ein wenig das Wasser hinabgeschwommen, hat sie der Nachrichter, so in einem Schifflein, nachfuhr, mit dem Seil auf das andere Ufer gezogen und gestürzt, da sie alsdann bald wieder zu sich selbst kam und erlabet wurde. "" Kunigunde flüchtete sich nun insgeheim nach der Schweiz, wo sie drei Jahre lang auf einem Schlosse zubrachte. Endlich aber gelang es dem Landvogte sie zu entdecken, und er ließ sie sofort zurückbringen und in einem Turme des Schlosses Hoh-Rappoltstein verwahren. Durch Schmeicheleien und Versprechungen wußte von Bacherach, zu gewinnen, daß er sie vermittelst einer Leiter, die er an dem Fenster ihres Kerfers anbrachte, aus ihrer Haft befreite. Gleich darauf wurde sie aber wieder eingeholt und zum zweitenmal in denselben Turm gesperrt, wo sie noch zwanzig Jahre verlebte. Wilhelm von Rappoltstein hielt ihre Reize für so gefährlich, zuhalten, aus Furcht, auch sie möchten von ihr verführt werden. ,,Denn,"" sagt der Annalist, sie war von einerwar ausbündigen Schöne und von Natur dahin geneigt, daß sie schier Jedermann als eine andere Venus zu ihrer Liebe reizte. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
608;4;76;Der Schlangenkönig vom Heißenstein;NoCategorie;NoGroup;Gebweiler;7.21013500007;47.9096692207;"Der Schlangenkönig vom Heißenstein. Vom Heißenstein bei Gebweiler soll manchmal um Mittag eine Schlange hinabgleiten, die eine funkelnde Krone auf dem Kopfe trägt. Sie legt dieselbe auf einen Stein und badet in der Lauch. Glücklich derjenige, dem es gelingt, die Krone zu erhaschen. Doch ist es ein gefährliches Wagnis ; das Zischen der Schlange ruft alle Schlangen in der Umgegend zur macht, der Schlangenkönig muß jedoch sterben. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
